Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSMUSG00000092660	Gm22403	2	-	61762386	61762469	0.000000	0.000000	0.000000
ENSMUSG00000087794	Gm25966	2	+	61798180	61798296	0.000000	0.000000	0.000000
ENSMUSG00000035000	Dpp4	2	-	62330073	62412231	15.657855	20.557833	41.608082
ENSMUSG00000087518	Gm13561	2	+	62357071	62470913	0.159365	0.113065	0.228839
ENSMUSG00000087681	Gm13565	2	-	62436880	62441142	0.000000	0.000000	0.000000
ENSMUSG00000087422	Gm13564	2	-	62452936	62456648	0.000000	0.000000	0.000000
ENSMUSG00000000394	Gcg	2	-	62474530	62483650	2.021419	2.004462	4.056936
ENSMUSG00000000392	Fap	2	-	62500943	62574075	0.000000	0.000000	0.000000
ENSMUSG00000026896	Ifih1	2	-	62595798	62646255	4.907817	8.631542	17.469835
ENSMUSG00000026893	Gca	2	+	62664285	62694109	7.970809	5.819507	11.778407
ENSMUSG00000081817	Gm13590	2	-	62668783	62670370	0.000000	0.000000	0.000000
ENSMUSG00000059742	Kcnh7	2	-	62693414	63184287	0.318272	0.258097	0.522377
ENSMUSG00000077546	Gm22020	2	-	62802489	62802624	0.000000	0.000000	0.000000
ENSMUSG00000085029	Gm13569	2	+	62809187	62810698	0.000000	0.000000	0.000000
ENSMUSG00000082127	Gm13577	2	-	64474745	64474949	24.414635	17.321547	35.057991
ENSMUSG00000026888	Grb14	2	-	64912476	65024987	0.656367	1.684295	3.408934
ENSMUSG00000034903	Cobll1	2	-	65088339	65239403	3.733397	4.583049	9.275873
ENSMUSG00000086881	Gm13594	2	+	65238756	65239675	2.884454	2.046445	4.141908
ENSMUSG00000026994	Galnt3	2	-	66082766	66124994	11.448560	9.653424	19.538074
ENSMUSG00000034848	Ttc21b	2	-	66184327	66256617	2.699041	4.262956	8.628021
ENSMUSG00000086671	Gm13618	2	+	66187836	66192813	0.000000	0.000000	0.000000
ENSMUSG00000027030	Stk39	2	-	68210445	68472268	9.156487	30.798256	62.334213
ENSMUSG00000075312	Gm13597	2	+	68554555	68554929	1.174667	0.833396	1.686753
ENSMUSG00000082836	Gm13612	2	+	68831017	68831406	0.061538	0.043660	0.088365
ENSMUSG00000027035	Cers6	2	+	68861441	69114282	4.624005	24.181843	48.942909
ENSMUSG00000103233	Gm37159	2	+	68891366	68894970	0.000000	0.000000	0.000000
ENSMUSG00000103747	Gm38236	2	+	68906003	68909231	0.000000	0.000000	0.000000
ENSMUSG00000103734	Gm37651	2	+	68962217	68963710	0.000000	0.000000	0.000000
ENSMUSG00000104262	Gm37747	2	+	68989381	68993383	0.000000	0.000000	0.000000
ENSMUSG00000103546	Gm37666	2	+	69013612	69014477	0.151270	0.107322	0.217215
ENSMUSG00000102662	Gm38377	2	+	69018096	69021867	0.000000	0.000000	0.000000
ENSMUSG00000034738	Nostrin	2	+	69135800	69189330	11.214248	8.411592	17.024666
ENSMUSG00000005233	Spc25	2	-	69193895	69206194	13.109472	21.591455	43.700085
ENSMUSG00000063145	Bbs5	2	+	69647171	69667571	3.074028	3.669130	7.426147
ENSMUSG00000075307	Klhl41	2	+	69670120	69684230	0.230921	0.163832	0.331589
ENSMUSG00000027086	Fastkd1	2	-	69686815	69713516	7.194344	11.044406	22.353357
ENSMUSG00000042133	Ppig	2	+	69722545	69754012	13.324712	18.246387	36.929825
ENSMUSG00000082345	Gm13622	2	-	69737357	69737789	0.692841	0.491553	0.994879
ENSMUSG00000070883	Ccdc173	2	-	69758033	69789575	0.086787	0.085414	0.172873
ENSMUSG00000083007	Gm13623	2	+	69766182	69766806	0.000000	0.000000	0.000000
ENSMUSG00000027088	Phospho2	2	+	69789623	69800005	6.228297	8.489762	17.182877
ENSMUSG00000081857	Gm13624	2	-	69799151	69799612	0.000000	0.000000	0.000000
ENSMUSG00000042155	Klhl23	2	+	69821944	69836651	4.595815	4.485796	9.079041
ENSMUSG00000068882	Ssb	2	+	69861562	69871846	114.475510	90.938133	184.054489
ENSMUSG00000051730	Mettl5	2	-	69871198	69885615	10.384939	17.382339	35.181034
ENSMUSG00000089902	Gm13625	2	-	69871412	69872202	0.065616	0.046553	0.094221
ENSMUSG00000085735	Mettl5os	2	+	69885728	69888155	0.368816	0.261665	0.529598
ENSMUSG00000044308	Ubr3	2	+	69897246	70024013	8.079038	7.187456	14.547071
ENSMUSG00000086132	Gm13631	2	+	70038911	70042406	0.366972	0.260357	0.526950
ENSMUSG00000042064	Myo3b	2	+	70039126	70429198	0.000000	0.000000	0.000000
ENSMUSG00000047965	Rpl9-ps7	2	+	70458982	70459560	4.378238	3.106246	6.286895
ENSMUSG00000075304	Sp5	2	+	70474923	70477729	39.048809	27.704113	56.071812
ENSMUSG00000087264	Gad1os	2	-	70489940	70563357	0.763326	0.571410	1.156506
ENSMUSG00000086515	Erich2os	2	-	70503433	70509199	1.399412	0.992846	2.009474
ENSMUSG00000075302	Erich2	2	+	70508819	70540884	0.388113	0.464122	0.939362
ENSMUSG00000104076	Gm37026	2	-	70523042	70523767	0.000000	0.000000	0.000000
ENSMUSG00000070880	Gad1	2	+	70553072	70602014	0.000000	0.000000	0.000000
ENSMUSG00000097025	Gm26558	2	-	70661248	70662108	0.691029	0.490267	0.992277
ENSMUSG00000014959	Gorasp2	2	+	70661576	70712636	9.724129	44.390114	89.843498
ENSMUSG00000041997	Tlk1	2	-	70712407	70825728	23.575224	25.664513	51.943760
ENSMUSG00000041975	Mettl8	2	-	70964561	71055583	5.229328	9.414158	19.053810
ENSMUSG00000041966	Dcaf17	2	+	71055328	71099142	3.967685	4.829144	9.773960
ENSMUSG00000027015	Cybrd1	2	+	71117923	71142926	0.153961	0.109231	0.221079
ENSMUSG00000027012	Dync1i2	2	+	71211706	71263303	18.033293	41.285824	83.560547
ENSMUSG00000027010	Slc25a12	2	-	71271063	71367749	2.579562	3.325264	6.730175
ENSMUSG00000082190	Gm13641	2	+	71319783	71320255	0.000000	0.000000	0.000000
ENSMUSG00000027018	Hat1	2	+	71388958	71441622	32.773216	42.579018	86.177917
ENSMUSG00000086846	Gm13642	2	-	71412537	71412917	0.000000	0.000000	0.000000
ENSMUSG00000041921	Metap1d	2	+	71453276	71525194	4.652062	15.092202	30.545900
ENSMUSG00000088066	Gm23253	2	+	71495271	71495374	0.000000	0.000000	0.000000
ENSMUSG00000084946	Dlx1as	2	-	71516454	71537891	0.000000	0.000000	0.000000
ENSMUSG00000041911	Dlx1	2	+	71528113	71533981	0.000000	0.000000	0.000000
ENSMUSG00000064263	Platr26	2	+	71719417	71730966	0.797192	0.565587	1.144721
ENSMUSG00000087570	Gm13647	2	+	71737815	71745397	1.152733	0.817834	1.655257
ENSMUSG00000027111	Itga6	2	+	71745616	71858416	8.256098	57.445152	116.266258
ENSMUSG00000086641	Gm13663	2	+	71747507	71750200	3.438431	4.000912	8.097656
ENSMUSG00000097235	Gm17250	2	-	71748075	71750162	0.411334	0.291831	0.590652
ENSMUSG00000084794	Gm13662	2	+	71749925	71759801	0.251957	0.178757	0.361796
ENSMUSG00000081878	Gm13739	2	-	71762238	71762767	0.000000	0.000000	0.000000
ENSMUSG00000006494	Pdk1	2	+	71873224	71903858	14.502058	15.734439	31.845762
ENSMUSG00000087345	Gm13746	2	+	71956053	71957368	0.000000	0.000000	0.000000
ENSMUSG00000049044	Rapgef4	2	+	71981240	72257474	0.030790	0.524172	1.060900
ENSMUSG00000088297	Gm26408	2	-	71999666	71999792	0.000000	0.000000	0.000000
ENSMUSG00000085439	Rapgef4os1	2	-	72097603	72148796	0.000000	0.000000	0.000000
ENSMUSG00000085001	Rapgef4os2	2	-	72224688	72232302	0.000000	0.000000	0.000000
ENSMUSG00000086231	Rapgef4os3	2	-	72244965	72248975	0.000000	0.000000	0.000000
ENSMUSG00000004085	Zak	2	+	72285637	72442610	7.666893	10.964286	22.191196
ENSMUSG00000088302	Zakit	2	+	72327687	72327994	0.000000	0.000000	0.000000
ENSMUSG00000084261	Rpl36a-ps4	2	+	72360247	72360542	0.000000	0.000000	0.000000
ENSMUSG00000055612	Cdca7	2	+	72476159	72486893	144.434158	238.733749	483.185852
ENSMUSG00000085427	6430710C18Rik	2	-	72745846	72813717	0.208279	0.442730	0.896065
ENSMUSG00000027109	Sp3	2	-	72936427	72980446	25.538584	23.017988	46.587318
ENSMUSG00000092851	Gm25960	2	-	72950863	72950987	0.000000	0.000000	0.000000
ENSMUSG00000084213	Hspe1-ps5	2	+	72955898	72956194	0.000000	0.000000	0.000000
ENSMUSG00000079286	Gm11084	2	-	72971548	72986716	0.000000	0.000000	0.000000
ENSMUSG00000063714	Sp3os	2	+	72979424	72988677	10.217109	11.685731	23.651367
ENSMUSG00000027108	Ola1	2	-	73092801	73218924	19.894218	53.045757	107.362099
ENSMUSG00000082455	Gm13665	2	+	73116748	73117275	0.000000	0.000000	0.000000
ENSMUSG00000083569	Gm13666	2	+	73131745	73132543	0.000000	0.000000	0.000000
ENSMUSG00000083976	Gm13664	2	+	73176611	73176955	0.000000	0.000000	0.000000
ENSMUSG00000068859	Sp9	2	+	73271925	73284706	0.000000	0.000000	0.000000
ENSMUSG00000041777	Cir1	2	-	73283105	73312701	9.119450	7.317212	14.809691
ENSMUSG00000008226	Scrn3	2	+	73312601	73337818	5.016474	6.674550	13.508973
ENSMUSG00000041762	Gpr155	2	-	73341506	73386572	1.025794	1.014656	2.053615
ENSMUSG00000085519	Gm13703	2	+	73357268	73364333	0.000000	0.000000	0.000000
ENSMUSG00000086546	Gm13709	2	+	73370909	73379297	0.000000	0.000000	0.000000
ENSMUSG00000075284	Wipf1	2	-	73429610	73529734	0.816168	5.926689	11.995337
ENSMUSG00000086069	Gm13708	2	+	73459705	73477602	0.000000	0.000000	0.000000
ENSMUSG00000086382	Chrna1os	2	+	73584850	73589208	1.182596	1.061464	2.148353
ENSMUSG00000086544	Chn1os3	2	+	73596526	73616012	0.000000	0.000000	0.000000
ENSMUSG00000056486	Chn1	2	-	73610660	73775346	0.228333	0.205835	0.416600
ENSMUSG00000085838	Chn1os1	2	+	73658270	73660263	0.000000	0.000000	0.000000
ENSMUSG00000027104	Atf2	2	-	73816509	73892639	10.041286	15.714663	31.805733
ENSMUSG00000099302	Gm27421	2	-	73827665	73827831	0.000000	0.000000	0.000000
ENSMUSG00000018770	Atp5g3	2	-	73908447	73911326	272.935059	583.201904	1180.373047
ENSMUSG00000009207	Lnp	2	-	74520291	74579435	1.762408	3.658022	7.403664
ENSMUSG00000087205	4930445N08Rik	2	+	74579076	74584544	0.000000	0.000000	0.000000
ENSMUSG00000075279	Mrpl23-ps1	2	-	74591330	74591909	0.800000	0.567579	1.148753
ENSMUSG00000052371	Hoxd3os1	2	-	74703248	74716130	0.000000	0.000000	0.000000
ENSMUSG00000027102	Hoxd8	2	+	74704615	74707933	0.000000	0.000000	0.000000
ENSMUSG00000079277	Hoxd3	2	+	74711927	74748442	0.000000	0.000000	0.000000
ENSMUSG00000101174	Hoxd4	2	+	74711929	74729160	0.000000	0.000000	0.000000
ENSMUSG00000065500	Mir10b	2	+	74726070	74726137	0.000000	0.000000	0.000000
ENSMUSG00000100642	Gm28230	2	+	74726728	74747918	0.072299	0.051294	0.103817
ENSMUSG00000075277	Haglr	2	-	74748422	74762896	0.000000	0.000000	0.000000
ENSMUSG00000085015	Gm14424	2	+	74752684	74753744	0.000000	0.000000	0.000000
ENSMUSG00000086559	Gm14426	2	+	74754455	74755097	0.000000	0.000000	0.000000
ENSMUSG00000027099	Mtx2	2	+	74825803	74878431	29.285627	27.617573	55.896664
ENSMUSG00000081156	Gm14425	2	+	74855706	74856311	0.000000	0.000000	0.000000
ENSMUSG00000100303	2600014E21Rik	2	+	75138842	75322897	0.000000	0.000000	0.000000
ENSMUSG00000086044	A330043C09Rik	2	-	75147118	75177658	0.000000	0.000000	0.000000
ENSMUSG00000081406	Rps6-ps4	2	-	75191073	75191822	151.404266	107.417381	217.407715
ENSMUSG00000075276	Gm13653	2	+	75192277	75192759	0.000000	0.000000	0.000000
ENSMUSG00000093242	Gm24574	2	+	75659244	75659317	0.229752	0.163003	0.329910
ENSMUSG00000059005	Hnrnpa3	2	+	75659261	75669407	259.853577	231.284073	468.108002
ENSMUSG00000015839	Nfe2l2	2	-	75675513	75704641	13.351397	60.777653	123.011093
ENSMUSG00000089015	Gm24996	2	-	75686740	75686838	0.000000	0.000000	0.000000
ENSMUSG00000087222	E030042O20Rik	2	+	75704770	75710024	1.073581	0.761678	1.541600
ENSMUSG00000086813	Gm13657	2	+	75777188	75782306	1.736978	1.232341	2.494199
ENSMUSG00000081833	Gm13669	2	+	75808358	75808814	0.555799	0.394325	0.798095
ENSMUSG00000042410	Agps	2	+	75832177	75931350	3.517188	4.350058	8.804312
ENSMUSG00000075273	Ttc30b	2	-	75935849	75938585	4.188474	2.971613	6.014405
ENSMUSG00000075272	Ttc30a2	2	-	75975740	75978170	0.619635	0.439615	0.889760
ENSMUSG00000075271	Ttc30a1	2	-	75978247	75981967	2.849994	2.021996	4.092425
ENSMUSG00000075270	Pde11a	2	-	75989141	76338774	0.324390	0.413826	0.837565
ENSMUSG00000105164	Gm44337	2	+	76318482	76318595	0.000000	0.000000	0.000000
ENSMUSG00000042369	Rbm45	2	+	76369984	76383768	29.155954	20.685390	41.866249
ENSMUSG00000042359	Osbpl6	2	+	76406508	76600647	3.580557	8.102491	16.399061
ENSMUSG00000092825	Gm23164	2	+	76479219	76479329	0.000000	0.000000	0.000000
ENSMUSG00000002731	Prkra	2	-	76629898	76648015	26.374014	23.739656	48.047939
ENSMUSG00000002732	Fkbp7	2	-	76663044	76673116	1.390572	1.988465	4.024560
ENSMUSG00000002733	Plekha3	2	+	76675281	76696828	13.196417	11.555159	23.387096
ENSMUSG00000044033	Ccdc141	2	-	77009902	77170636	0.306413	0.458026	0.927024
ENSMUSG00000105724	Gm44360	2	-	77074271	77074352	0.000000	0.000000	0.000000
ENSMUSG00000042272	Sestd1	2	-	77180340	77280592	11.982956	10.433763	21.117443
ENSMUSG00000084087	Gm13650	2	-	77255991	77256423	0.000000	0.000000	0.000000
ENSMUSG00000081611	Gm13651	2	+	77291331	77292440	0.368468	0.261418	0.529099
ENSMUSG00000027016	Zfp385b	2	-	77410634	77819639	0.001557	0.075867	0.153551
ENSMUSG00000085845	Gm13944	2	+	77462669	77480938	0.000000	0.000000	0.000000
ENSMUSG00000087353	Gm13727	2	-	77879753	77881467	0.000000	0.000000	0.000000
ENSMUSG00000027014	Cwc22	2	-	77881159	77946375	3.789020	11.892256	24.069363
ENSMUSG00000027011	Ube2e3	2	+	78868124	78921293	22.021076	36.203346	73.273865
ENSMUSG00000027009	Itga4	2	+	79255426	79333123	0.000000	0.000000	0.000000
ENSMUSG00000075256	Cerkl	2	-	79330543	79456785	0.000000	0.000000	0.000000
ENSMUSG00000088915	Gm22606	2	+	79348365	79348467	0.000000	0.000000	0.000000
ENSMUSG00000081284	Gm13673	2	+	79359865	79360395	0.000000	0.000000	0.000000
ENSMUSG00000034701	Neurod1	2	-	79452521	79456751	0.814951	0.578187	1.170222
ENSMUSG00000097843	Gm26755	2	+	79453985	79461107	0.000000	0.000000	0.000000
ENSMUSG00000027007	Ssfa2	2	+	79635352	79672966	7.490802	5.818155	11.775671
ENSMUSG00000027006	Dnajc10	2	+	80315466	80354043	14.907774	13.375501	27.071384
ENSMUSG00000027002	Nckap1	2	-	80500512	80581380	61.694710	48.759357	98.686638
ENSMUSG00000081487	Gm13689	2	-	80549712	80550396	0.000000	0.000000	0.000000
ENSMUSG00000064669	Gm24461	2	+	80558685	80558787	0.000000	0.000000	0.000000
ENSMUSG00000027001	Dusp19	2	+	80617045	80632361	4.279191	5.414743	10.959185
ENSMUSG00000026999	Nup35	2	+	80617236	80658906	3.886607	11.910848	24.106991
ENSMUSG00000106252	Mir684-1	2	-	80628705	80628790	0.949336	0.673529	1.363191
ENSMUSG00000086436	Gm13690	2	-	80629284	80629568	1.683034	1.194069	2.416739
ENSMUSG00000064193	Gm4735	2	+	80837141	80838442	0.556065	0.394514	0.798477
ENSMUSG00000081400	Gm13680	2	-	83353157	83353949	2.104666	1.493206	3.022178
ENSMUSG00000027091	Zc3h15	2	+	83644435	83664622	56.116703	53.418770	108.117058
ENSMUSG00000027087	Itgav	2	+	83724397	83806916	1.120998	1.211356	2.451727
ENSMUSG00000085335	Gm13684	2	-	83737782	83759865	0.000000	0.000000	0.000000
ENSMUSG00000081801	Dnmt3l-ps1	2	-	83744484	83745736	0.000000	0.000000	0.000000
ENSMUSG00000094125	Gm13698	2	+	83955693	83958185	0.059206	0.042005	0.085016
ENSMUSG00000094336	Gm13693	2	+	83961503	83963995	0.041476	0.029426	0.059557
ENSMUSG00000096729	Gm13695	2	+	83967313	83969805	0.035580	0.025243	0.051091
ENSMUSG00000096484	Gm13696	2	+	83973123	83975615	0.041235	0.029255	0.059211
ENSMUSG00000096337	Gm13694	2	+	83978933	83981425	0.053069	0.037651	0.076204
ENSMUSG00000095824	Gm13697	2	+	83984743	83987235	0.041356	0.029341	0.059385
ENSMUSG00000079247	Gm13691	2	+	83990553	83993045	0.082752	0.058710	0.118827
ENSMUSG00000059588	Calcrl	2	-	84330626	84425411	0.081729	0.057985	0.117358
ENSMUSG00000027082	Tfpi	2	-	84432855	84476775	4.729707	12.236461	24.766018
ENSMUSG00000087362	Gm13710	2	-	84500760	84531322	0.485060	0.405982	0.821688
ENSMUSG00000034101	Ctnnd1	2	-	84600071	84650765	55.168434	59.124710	119.665627
ENSMUSG00000101645	Gm28635	2	-	84601439	84678041	0.000000	0.000000	0.000000
ENSMUSG00000086598	Btbd18	2	+	84659079	84668780	0.000000	0.000000	0.000000
ENSMUSG00000076437	2700094K13Rik	2	-	84669215	84670770	53.280178	58.674583	118.754578
ENSMUSG00000050043	Tmx2	2	-	84671316	84679140	53.062016	44.319714	89.701004
ENSMUSG00000027080	Med19	2	+	84678402	84688215	29.069897	20.624334	41.742676
ENSMUSG00000034075	Zdhhc5	2	-	84687970	84715180	20.138905	15.323350	31.013733
ENSMUSG00000077382	n-R5s200	2	-	84700748	84700860	0.000000	0.000000	0.000000
ENSMUSG00000099206	Gm27942	2	+	84703262	84703362	0.000000	0.000000	0.000000
ENSMUSG00000027079	Clp1	2	-	84722104	84727350	10.410554	10.321881	20.890999
ENSMUSG00000097187	Gm19426	2	-	84742169	84743655	0.555096	0.393826	0.797086
ENSMUSG00000023224	Serping1	2	-	84765387	84775444	0.207312	0.193420	0.391472
ENSMUSG00000027078	Ube2l6	2	+	84798828	84810335	6.511022	5.943506	12.029375
ENSMUSG00000027076	Timm10	2	+	84826997	84830213	37.445305	34.844425	70.523468
ENSMUSG00000027075	Slc43a1	2	+	84838850	84863594	0.000000	0.000000	0.000000
ENSMUSG00000027071	P2rx3	2	-	84998583	85037462	0.453926	0.495692	1.003258
ENSMUSG00000027067	Ssrp1	2	+	85037234	85047109	97.443085	98.660614	199.684418
ENSMUSG00000033955	Tnks1bp1	2	+	85048022	85073048	12.306129	10.001513	20.242588
ENSMUSG00000083594	Gm13722	2	-	86090336	86093401	0.004892	0.003471	0.007025
ENSMUSG00000082028	Gm1826	2	+	87393483	87394644	0.253012	0.179505	0.363310
ENSMUSG00000082908	Gm13736	2	+	87526145	87526397	0.873518	0.619738	1.254321
ENSMUSG00000080223	Gm13768	2	+	90174097	90195152	0.087280	0.061923	0.125329
ENSMUSG00000093625	Gm18953	2	+	90239483	90241423	0.000000	0.000000	0.000000
ENSMUSG00000085547	Gm13767	2	-	90358171	90383161	0.735444	0.521778	1.056055
ENSMUSG00000025314	Ptprj	2	-	90429754	90580647	3.840151	2.980734	6.032864
ENSMUSG00000085471	4933423P22Rik	2	+	90479236	90488425	0.000000	0.000000	0.000000
ENSMUSG00000051329	Nup160	2	+	90677215	90736328	7.222121	8.453345	17.109171
ENSMUSG00000008200	Fnbp4	2	+	90745370	90781021	18.421083	23.782242	48.134132
ENSMUSG00000080873	Rpl30-ps3	2	-	90747616	90747963	0.399425	0.283382	0.573551
ENSMUSG00000040812	Agbl2	2	+	90782727	90834437	0.000000	0.000000	0.000000
ENSMUSG00000080977	Gm13772	2	-	90804260	90804576	0.340063	0.241266	0.488311
ENSMUSG00000027282	Mtch2	2	+	90847155	90866810	34.354286	85.573120	173.195953
ENSMUSG00000040794	C1qtnf4	2	+	90885860	90890525	1.720930	1.220955	2.471155
ENSMUSG00000005510	Ndufs3	2	-	90894634	90904827	69.512932	105.146942	212.812424
ENSMUSG00000005505	Kbtbd4	2	+	90904740	90911626	5.920928	6.459623	13.073973
ENSMUSG00000063235	Ptpmt1	2	-	90908716	90918258	18.254303	35.630634	72.114723
ENSMUSG00000091037	Gm17661	2	+	90917643	90917914	0.000000	0.000000	0.000000
ENSMUSG00000005506	Celf1	2	+	90940382	91019497	10.014925	38.835716	78.601662
ENSMUSG00000002104	Rapsn	2	+	91035620	91045729	0.000000	0.000000	0.000000
ENSMUSG00000086495	Gm13778	2	-	91044092	91053933	0.000000	0.000000	0.000000
ENSMUSG00000002102	Psmc3	2	+	91054009	91066369	85.382248	103.927711	210.344788
ENSMUSG00000002105	Slc39a13	2	-	91061791	91070417	2.334155	3.994138	8.083945
ENSMUSG00000040687	Madd	2	-	91137360	91183837	5.043804	5.892493	11.926127
ENSMUSG00000002108	Nr1h3	2	-	91184061	91202834	13.498807	13.801501	27.933586
ENSMUSG00000086206	Gm13783	2	-	91195906	91202778	0.000000	0.000000	0.000000
ENSMUSG00000088018	Gm23390	2	+	91200162	91200267	0.000000	0.000000	0.000000
ENSMUSG00000002103	Acp2	2	+	91202885	91214098	8.207459	6.594258	13.346467
ENSMUSG00000002109	Ddb2	2	-	91211572	91236982	10.003513	9.947459	20.133188
ENSMUSG00000097868	A330069E16Rik	2	+	91237146	91238352	0.956032	0.678280	1.372806
ENSMUSG00000097317	Gm17281	2	-	91250743	91255995	0.000000	0.000000	0.000000
ENSMUSG00000027257	Pacsin3	2	+	91255954	91264679	0.556080	1.695778	3.432175
ENSMUSG00000027255	Arfgap2	2	+	91264974	91276931	29.038418	31.663183	64.084778
ENSMUSG00000040591	1110051M20Rik	2	-	91275068	91444704	1.883781	6.363270	12.878959
ENSMUSG00000081248	Gm13787	2	-	91344022	91344189	0.000000	0.000000	0.000000
ENSMUSG00000080507	Gm22071	2	-	91407054	91407136	0.000000	0.000000	0.000000
ENSMUSG00000027253	Lrp4	2	+	91457511	91513779	13.924569	13.264041	26.845793
ENSMUSG00000040549	Ckap5	2	+	91526762	91620664	3.470646	10.724976	21.706844
ENSMUSG00000077221	Snord67	2	+	91596070	91596180	0.000000	0.000000	0.000000
ENSMUSG00000075040	Zfp408	2	-	91643669	91649791	5.114956	4.164187	8.428118
ENSMUSG00000027247	Arhgap1	2	+	91649860	91672326	8.717773	25.380236	51.368397
ENSMUSG00000027244	Atg13	2	-	91674618	91710576	8.643683	11.189591	22.647203
ENSMUSG00000027243	Harbi1	2	+	91710852	91721545	2.979712	6.216184	12.581264
ENSMUSG00000082457	Gm13776	2	-	91716159	91717419	0.000000	0.000000	0.000000
ENSMUSG00000040506	Ambra1	2	+	91730134	91918849	3.163466	8.540780	17.286135
ENSMUSG00000027239	Mdk	2	-	91929805	91932297	0.490181	0.444915	0.900488
ENSMUSG00000040479	Dgkz	2	-	91932824	91975864	61.739079	80.398300	162.722366
ENSMUSG00000098651	Mir6999	2	-	91944870	91944930	0.000000	0.000000	0.000000
ENSMUSG00000095332	Gm9821	2	+	91945703	91947655	0.698030	0.495234	1.002330
ENSMUSG00000027230	Creb3l1	2	-	91982328	92024502	10.076066	7.148706	14.468643
ENSMUSG00000087197	Gm13780	2	-	92043373	92096042	0.000000	0.000000	0.000000
ENSMUSG00000087018	2900072N19Rik	2	-	92054989	92059369	0.000000	0.000000	0.000000
ENSMUSG00000058318	Phf21a	2	+	92093117	92364666	0.680127	5.019400	10.159028
ENSMUSG00000088639	Mir1955	2	+	92191977	92192074	0.000000	0.000000	0.000000
ENSMUSG00000083951	Gm13786	2	+	92233105	92233437	0.000000	0.000000	0.000000
ENSMUSG00000081730	Gm13785	2	+	92312154	92312843	0.000000	0.000000	0.000000
ENSMUSG00000040434	Gyltl1b	2	-	92365046	92374869	6.555443	11.521470	23.318909
ENSMUSG00000027222	Pex16	2	+	92374676	92381217	20.175642	19.041950	38.540005
ENSMUSG00000044916	1700029I15Rik	2	+	92382538	92385708	0.806133	0.792921	1.604834
ENSMUSG00000027223	Mapk8ip1	2	-	92383676	92401263	0.292420	0.316916	0.641424
ENSMUSG00000099093	Mir7000	2	-	92387384	92387446	0.000000	0.000000	0.000000
ENSMUSG00000068742	Cry2	2	-	92403646	92434043	1.094500	1.249113	2.528145
ENSMUSG00000084781	D930015M05Rik	2	+	92408892	92432308	0.132152	0.093758	0.189763
ENSMUSG00000049922	Slc35c1	2	-	92452764	92460538	45.083206	37.300819	75.495087
ENSMUSG00000027220	Syt13	2	+	92915098	92956058	0.725871	0.514987	1.042308
ENSMUSG00000075028	Prdm11	2	-	92965151	93046167	0.268546	1.175143	2.378433
ENSMUSG00000075027	4631405J19Rik	2	+	93027956	93044732	0.000000	0.000000	0.000000
ENSMUSG00000068735	Trp53i11	2	+	93187548	93201759	17.434011	17.460110	35.338436
ENSMUSG00000027217	Tspan18	2	-	93201760	93334505	0.010578	0.048988	0.099149
ENSMUSG00000085852	Gm13807	2	+	93403547	93417830	0.508108	0.360489	0.729614
ENSMUSG00000027215	Cd82	2	-	93419111	93463140	31.570135	43.048416	87.127960
ENSMUSG00000099238	Mir7001	2	-	93421929	93422007	0.000000	0.000000	0.000000
ENSMUSG00000075025	Gm10804	2	+	93452819	93469871	0.000000	0.000000	0.000000
ENSMUSG00000040310	Alx4	2	+	93642384	93681339	0.000000	0.000000	0.000000
ENSMUSG00000027198	Ext2	2	-	93661028	93822568	1.714488	23.483442	47.529377
ENSMUSG00000081353	Gm13818	2	+	93794570	93795080	0.000000	0.000000	0.000000
ENSMUSG00000040272	Accs	2	-	93833467	93849943	1.006548	2.147324	4.346083
ENSMUSG00000087006	Gm13889	2	-	93955810	93957201	0.000000	0.000000	0.000000
ENSMUSG00000098004	Gm27027	2	-	93956817	93996354	0.000000	0.000000	0.000000
ENSMUSG00000027196	Alkbh3os1	2	+	93980034	93983575	0.177398	0.125859	0.254733
ENSMUSG00000040174	Alkbh3	2	-	93980550	94010807	6.968734	15.408340	31.185753
ENSMUSG00000027195	Hsd17b12	2	-	94032689	94157964	62.989548	56.637367	114.631363
ENSMUSG00000027194	Ttc17	2	-	94300767	94406689	4.231337	7.815257	15.817709
ENSMUSG00000081476	Itpa-ps1	2	-	94384502	94385098	0.000000	0.000000	0.000000
ENSMUSG00000045464	2810002D19Rik	2	+	94406151	94411682	1.562540	1.108581	2.243716
ENSMUSG00000027193	Api5	2	-	94411682	94438136	52.594059	45.394176	91.875671
ENSMUSG00000027165	B230118H07Rik	2	-	101560781	101649532	3.407493	5.711520	11.559846
ENSMUSG00000093614	Gm20693	2	+	101570624	101570834	0.000000	0.000000	0.000000
ENSMUSG00000032864	Rag2	2	+	101624718	101632529	0.000000	0.000000	0.000000
ENSMUSG00000061311	Rag1	2	-	101638282	101649501	0.000000	0.000000	0.000000
ENSMUSG00000027164	Traf6	2	+	101678429	101701669	5.756628	5.229197	10.583648
ENSMUSG00000032841	Prr5l	2	-	101714285	101883027	0.018884	0.139715	0.282776
ENSMUSG00000087465	Gm13905	2	+	101872175	101883256	0.000000	0.000000	0.000000
ENSMUSG00000027163	Commd9	2	+	101886247	101901646	27.159174	26.021996	52.667286
ENSMUSG00000048058	Ldlrad3	2	-	101950203	102186385	0.641873	0.721640	1.460565
