Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSMUSG00000020023	Tmcc3	10	+	94311949	94590956	2.249431	5.721830	12.132920
ENSMUSG00000085409	Gm16155	10	+	94408891	94410732	0.000000	0.000000	0.000000
ENSMUSG00000086269	Tmcc3os	10	-	94567828	94612084	0.000000	0.000000	0.000000
ENSMUSG00000098544	Mir7211	10	-	94586137	94586199	0.000000	0.000000	0.000000
ENSMUSG00000097164	Cep83os	10	-	94673493	94688613	24.940081	4.722923	10.014776
ENSMUSG00000020024	Cep83	10	+	94688790	94790336	58.737106	11.123094	23.586092
ENSMUSG00000045867	Cradd	10	-	95174746	95324097	27.136667	5.138893	10.896824
ENSMUSG00000020027	Socs2	10	-	95385362	95417180	21.576410	37.195068	78.870712
ENSMUSG00000097766	5730420D15Rik	10	+	95417375	95428640	1.906937	0.361118	0.765737
ENSMUSG00000062981	Mrpl42	10	-	95480806	95501927	639.643799	121.129860	256.851196
ENSMUSG00000074781	Ube2n	10	+	95515162	95545658	123.653465	23.416355	49.653481
ENSMUSG00000020029	Nudt4	10	-	95547007	95564167	162.170074	30.710278	65.119965
ENSMUSG00000092867	Mir3058	10	-	95559231	95559321	0.000000	0.000000	0.000000
ENSMUSG00000074780	Anapc15-ps	10	-	95672991	95673451	0.535211	0.101353	0.214916
ENSMUSG00000101517	4732465J04Rik	10	+	95746077	95797236	0.116853	0.038136	0.080865
ENSMUSG00000036499	Eea1	10	+	95940663	96045518	27.622129	5.230825	11.091763
ENSMUSG00000036478	Btg1	10	+	96617001	96622813	201.660080	38.188530	80.977310
ENSMUSG00000019929	Dcn	10	+	97479500	97518162	0.102609	0.029621	0.062809
ENSMUSG00000019943	Atp2b1	10	+	98915152	99026143	57.947826	10.973627	23.269154
ENSMUSG00000019952	Poc1b	10	+	99107036	99198074	10.673599	15.485229	32.835831
ENSMUSG00000090035	Galnt4	10	+	99108159	99113247	125.936333	23.848663	50.570175
ENSMUSG00000055108	Phxr2	10	-	99125167	99126325	0.000000	0.000000	0.000000
ENSMUSG00000089994	Gm16239	10	-	99179184	99184610	0.212524	0.040246	0.085340
ENSMUSG00000019960	Dusp6	10	+	99263231	99267488	4.625894	0.876009	1.857544
ENSMUSG00000046934	Csl	10	-	99757705	99759658	0.071136	0.013471	0.028565
ENSMUSG00000019966	Kitl	10	+	100015630	100100413	36.899654	7.301059	15.481616
ENSMUSG00000096586	Gm22918	10	+	100139501	100139610	5.171212	0.979277	2.076518
ENSMUSG00000095539	Gm25287	10	+	100144254	100144363	3.459110	0.655054	1.389018
ENSMUSG00000036676	Tmtc3	10	-	100443902	100487350	14.616064	4.208381	8.923710
ENSMUSG00000019971	Cep290	10	+	100488289	100573655	6.529768	1.236547	2.622051
ENSMUSG00000046567	4930430F08Rik	10	-	100572274	100589259	11.571796	2.191360	4.646695
ENSMUSG00000019888	Mgat4c	10	+	101681487	102391469	0.006216	0.117275	0.248676
ENSMUSG00000092952	Mir3059	10	+	101772692	101772772	0.000000	0.000000	0.000000
ENSMUSG00000036019	Tmtc2	10	-	105187663	105574451	18.981941	5.149444	10.919197
ENSMUSG00000089855	Gm15662	10	+	105238134	105238292	0.000000	0.000000	0.000000
ENSMUSG00000084399	Gm15666	10	-	105506216	105507139	0.000000	0.000000	0.000000
ENSMUSG00000089904	Gm15664	10	+	105520460	105520643	0.000000	0.000000	0.000000
ENSMUSG00000085282	Gm15663	10	+	105573953	105583874	0.594802	0.284411	0.603083
ENSMUSG00000036009	Mettl25	10	-	105763189	105841380	4.138593	2.933597	6.220579
ENSMUSG00000084545	n-R5s80	10	-	105804087	105804197	0.000000	0.000000	0.000000
ENSMUSG00000019897	Ccdc59	10	+	105841067	105847833	38.961330	12.142447	25.747589
ENSMUSG00000097869	C230021G24Rik	10	-	106466939	106470768	0.000000	0.000000	0.000000
ENSMUSG00000053825	Ppfia2	10	+	106470310	106933467	0.032415	0.007650	0.016222
ENSMUSG00000108029	Olfr1556-ps1	10	+	106502737	106503202	0.000000	0.000000	0.000000
ENSMUSG00000035948	Acss3	10	-	106936164	107123668	1.183705	2.282744	4.840472
ENSMUSG00000019906	Lin7a	10	+	107271843	107425143	0.201949	0.038745	0.082156
ENSMUSG00000035916	Ptprq	10	-	107517049	107720051	0.031787	0.006020	0.012764
ENSMUSG00000019907	Ppp1r12a	10	+	108162400	108277575	56.822948	10.760608	22.817453
ENSMUSG00000035873	Pawr	10	+	108332189	108414391	198.274841	37.547466	79.617958
ENSMUSG00000065653	Gm23105	10	+	108363665	108363798	0.000000	0.000000	0.000000
ENSMUSG00000020185	E2f7	10	+	110745439	110787384	15.930909	5.308043	11.255502
ENSMUSG00000101801	1700020G17Rik	10	-	110784585	110896550	0.000628	0.025952	0.055031
ENSMUSG00000089461	Gm23698	10	+	110796173	110796300	0.000000	0.000000	0.000000
ENSMUSG00000088447	Gm22186	10	-	110892298	110892419	0.000000	0.000000	0.000000
ENSMUSG00000020186	Csrp2	10	+	110920177	110939599	824.158813	156.071609	330.943848
ENSMUSG00000035798	Zdhhc17	10	-	110941782	111010066	7.676804	3.305490	7.009164
ENSMUSG00000091086	Rpl6l	10	+	111125851	111126738	21.029585	3.982389	8.444503
ENSMUSG00000020189	Osbpl8	10	+	111164802	111297247	5.878635	1.113242	2.360586
ENSMUSG00000035759	Bbs10	10	+	111298679	111301736	5.279332	0.999751	2.119934
ENSMUSG00000058799	Nap1l1	10	+	111473192	111498142	291.407806	80.796165	171.325150
ENSMUSG00000087819	Gm25117	10	+	111481493	111481636	3.444444	0.652277	1.383129
ENSMUSG00000020205	Phlda1	10	+	111506286	111508645	66.444366	17.190117	36.450981
ENSMUSG00000100113	Gm28592	10	-	111506575	111507662	0.612927	0.116070	0.246123
ENSMUSG00000063334	Krr1	10	+	111972664	111988432	47.517094	10.982127	23.287178
ENSMUSG00000056888	Glipr1	10	-	111985448	112002631	2.101516	0.572491	1.213946
ENSMUSG00000035694	Caps2	10	+	112163621	112216555	0.641828	0.270421	0.573418
ENSMUSG00000074748	Atxn7l3b	10	-	112925430	112929001	243.712448	46.230480	98.029953
ENSMUSG00000097185	Gm26596	10	+	112928501	112931155	0.087030	0.016481	0.034947
ENSMUSG00000020130	Tbc1d15	10	-	115197877	115251493	72.719902	13.771026	29.200932
ENSMUSG00000020132	Rab21	10	-	115289863	115315591	115.905373	21.949093	46.542210
ENSMUSG00000069520	Tmem19	10	-	115340739	115362262	42.490864	8.046529	17.062355
ENSMUSG00000020137	Thap2	10	-	115369966	115384435	48.001469	9.090077	19.275158
ENSMUSG00000034163	Zfc3h1	10	+	115384959	115432772	46.850796	16.202204	34.356148
ENSMUSG00000020140	Lgr5	10	-	115450311	115587780	68.474312	28.974617	61.439560
ENSMUSG00000092210	A930009A15Rik	10	+	115569986	115582448	55.661839	10.540727	22.351206
ENSMUSG00000034127	Tspan8	10	+	115817284	115849893	1541.471436	297.751923	631.371521
ENSMUSG00000020151	Ptprr	10	+	116018213	116274932	0.022442	0.081899	0.173665
ENSMUSG00000074734	4933416C03Rik	10	-	116111664	116113917	0.000000	0.000000	0.000000
ENSMUSG00000020154	Ptprb	10	+	116301374	116389538	0.082018	0.015532	0.032935
ENSMUSG00000065086	Gm26495	10	+	116340583	116340719	0.000000	0.000000	0.000000
ENSMUSG00000054934	Kcnmb4	10	-	116417861	116473878	0.013067	0.033542	0.071124
ENSMUSG00000020164	Kcnmb4os1	10	+	116418052	116421237	0.000000	0.000000	0.000000
ENSMUSG00000085837	Kcnmb4os2	10	+	116473163	116475319	0.000000	0.000000	0.000000
ENSMUSG00000020166	Cnot2	10	-	116485161	116581511	33.077431	26.133556	55.415203
ENSMUSG00000093404	Gm25190	10	-	116531646	116531740	0.000000	0.000000	0.000000
ENSMUSG00000052291	5330438D12Rik	10	+	116581281	116583515	10.022015	1.897877	4.024375
ENSMUSG00000097104	Gm26579	10	+	116674591	116679303	0.000000	0.000000	0.000000
ENSMUSG00000100198	1700030O20Rik	10	-	116723067	116729177	0.000000	0.000000	0.000000
ENSMUSG00000034057	Myrfl	10	-	116776545	116896879	122.883804	23.270605	49.344421
ENSMUSG00000064181	Rab3ip	10	-	116905784	116950380	126.894737	24.030159	50.955025
ENSMUSG00000069518	Gm10271	10	-	116956824	116972609	0.000000	0.000000	0.000000
ENSMUSG00000031294	D630029K05Rik	10	+	116964707	116969105	0.000000	0.000000	0.000000
ENSMUSG00000020169	Best3	10	+	116986314	117025040	0.153733	0.029113	0.061732
ENSMUSG00000034024	Cct2	10	-	117050998	117063814	1055.119385	199.808807	423.686859
ENSMUSG00000020170	Frs2	10	-	117070129	117148474	36.140797	6.844012	14.512463
ENSMUSG00000020171	Yeats4	10	-	117215142	117224507	174.954865	33.131340	70.253738
ENSMUSG00000069516	Lyz2	10	-	117277334	117282274	0.473934	0.089749	0.190310
ENSMUSG00000069515	Lyz1	10	-	117287796	117292868	89.768990	16.999626	36.047054
ENSMUSG00000055531	Cpsf6	10	-	117344673	117380015	61.276077	22.480026	47.668030
ENSMUSG00000020183	Cpm	10	+	117629500	117687352	77.370972	16.969456	35.983078
ENSMUSG00000096357	Gm25709	10	-	117662282	117662388	0.000000	0.000000	0.000000
ENSMUSG00000020184	Mdm2	10	-	117688888	117710758	34.103783	11.892796	25.218214
ENSMUSG00000060181	Slc35e3	10	-	117733679	117746358	21.796812	4.127680	8.752586
ENSMUSG00000052798	Nup107	10	-	117750624	117792705	74.055763	14.110084	29.919889
ENSMUSG00000052681	Rap1b	10	-	117814471	117845935	164.951828	31.237062	66.236984
ENSMUSG00000020212	Mdm1	10	+	118141787	118168997	19.863926	3.818511	8.097004
ENSMUSG00000094544	Gm9040	10	-	118325725	118326969	0.035422	0.006708	0.014224
ENSMUSG00000094517	Gm9044	10	-	118331164	118332408	0.069455	0.013153	0.027890
ENSMUSG00000096791	Gm9045	10	-	118336587	118337831	0.194918	0.036912	0.078270
ENSMUSG00000096912	Gm9046	10	-	118342011	118343255	0.089535	0.016955	0.035953
ENSMUSG00000094519	Gm9048	10	-	118347435	118348679	0.126254	0.023909	0.050698
ENSMUSG00000096435	Gm9049	10	-	118352861	118354105	0.206563	0.039117	0.082946
ENSMUSG00000028630	Dyrk2	10	-	118859349	118868903	89.707314	16.987946	36.022285
ENSMUSG00000104443	4932442E05Rik	10	+	118860826	118863542	2.202601	0.417108	0.884462
ENSMUSG00000020114	Cand1	10	-	119199255	119240055	65.962372	14.090576	29.878523
ENSMUSG00000085454	Grip1os3	10	-	119429367	119455379	0.000000	0.000000	0.000000
ENSMUSG00000085592	Gm16321	10	-	119442679	119443624	0.000000	0.000000	0.000000
ENSMUSG00000034813	Grip1	10	+	119454034	120087261	0.074270	0.434818	0.922014
ENSMUSG00000084764	Grip1os2	10	-	119746063	119761699	0.000000	0.000000	0.000000
ENSMUSG00000085418	Grip1os1	10	-	119825204	119852390	0.000000	0.000000	0.000000
ENSMUSG00000020228	Helb	10	-	120083608	120112987	21.550489	4.825947	10.233235
ENSMUSG00000020227	Irak3	10	-	120141648	120202130	0.635251	0.317350	0.672929
ENSMUSG00000020225	Tmbim4	10	+	120201590	120224917	15.863626	32.485832	68.884956
ENSMUSG00000020224	Llph	10	+	120227070	120232071	150.851334	49.158390	104.238472
ENSMUSG00000056758	Hmga2	10	-	120361275	120476469	23.365183	8.078693	17.130558
ENSMUSG00000034764	1700006J14Rik	10	+	120364157	120384336	0.000000	0.000000	0.000000
ENSMUSG00000090191	9230105E05Rik	10	+	120389523	120392793	2.639555	0.499855	1.059923
ENSMUSG00000076448	Mir763	10	-	120447991	120448110	0.000000	0.000000	0.000000
ENSMUSG00000051236	Msrb3	10	-	120781096	120899101	0.118083	0.023554	0.049946
ENSMUSG00000086444	Gm15961	10	-	120800677	120801794	0.000000	0.000000	0.000000
ENSMUSG00000087480	Gm15910	10	+	120857629	120863326	0.000000	0.000000	0.000000
ENSMUSG00000048661	Lemd3	10	-	120923413	120979332	31.724836	6.096726	12.927874
ENSMUSG00000082936	Gm16166	10	+	120928186	120928972	1.772554	0.335670	0.711775
ENSMUSG00000093030	Gm23632	10	-	120974301	120974425	0.000000	0.000000	0.000000
ENSMUSG00000052302	Tbc1d30	10	-	121263824	121311189	8.133719	1.540289	3.266124
ENSMUSG00000034707	Gns	10	+	121365090	121397245	103.341118	19.569792	41.496986
ENSMUSG00000025795	Rassf3	10	-	121410350	121476250	65.828903	12.466073	26.433826
ENSMUSG00000020115	Tbk1	10	-	121546455	121586794	81.581657	15.449183	32.759399
ENSMUSG00000034667	Xpot	10	-	121587380	121626316	76.803070	14.544259	30.840542
ENSMUSG00000092841	Gm24330	10	-	121618468	121618543	0.000000	0.000000	0.000000
ENSMUSG00000047642	D930020B18Rik	10	+	121641588	121692892	0.025461	0.028541	0.060521
ENSMUSG00000053684	BC048403	10	+	121739937	121752878	22.455038	4.407501	9.345935
ENSMUSG00000100143	C030027H14Rik	10	+	121780968	121782337	0.000000	0.000000	0.000000
ENSMUSG00000020121	Srgap1	10	-	121780991	122047315	0.102678	0.029183	0.061881
ENSMUSG00000034620	Tmem5	10	-	122078114	122097371	23.004631	5.365045	11.376369
ENSMUSG00000034613	Ppm1h	10	+	122678762	122945795	3.427338	5.617081	11.910803
ENSMUSG00000099225	Mir8104	10	+	122679315	122679415	0.013644	0.002584	0.005479
ENSMUSG00000065406	Mirlet7i	10	-	122985640	122985724	0.976471	0.184915	0.392105
ENSMUSG00000034602	Mon2	10	-	122992061	123076505	33.460461	6.351734	13.468607
ENSMUSG00000020124	Usp15	10	-	123113244	123196935	93.550949	17.715818	37.565712
ENSMUSG00000099088	Gm27920	10	-	123196876	123196971	2.002615	0.379237	0.804157
ENSMUSG00000020102	Slc16a7	10	-	125226464	125328963	1.697686	0.330236	0.700253
ENSMUSG00000020105	Lrig3	10	+	125966219	126015359	38.473827	7.285820	15.449300
ENSMUSG00000025436	Xrcc6bp1	10	-	126868430	126901371	9.959299	9.426137	19.987759
ENSMUSG00000078429	Ctdsp2	10	+	126978717	126999975	302.029388	60.765976	128.851913
ENSMUSG00000065430	Mir26a-2	10	+	126995530	126995613	0.000000	0.000000	0.000000
ENSMUSG00000072837	Mir546	10	+	126998440	126998560	0.015232	0.002884	0.006116
ENSMUSG00000025432	Avil	10	+	127000709	127020994	1.789288	0.379616	0.804961
ENSMUSG00000040521	Tsfm	10	-	127011572	127030840	28.014225	36.646755	77.708038
ENSMUSG00000080115	Mettl21b	10	-	127031004	127041513	0.357117	0.067628	0.143402
ENSMUSG00000006732	Mettl1	10	+	127041414	127046365	49.182747	21.630993	45.867687
ENSMUSG00000006724	Cyp27b1	10	+	127048250	127053006	1.051583	0.229136	0.485875
ENSMUSG00000040502	March9	10	-	127055011	127060184	13.451103	2.547246	5.401338
ENSMUSG00000006728	Cdk4	10	+	127063534	127067920	546.139832	173.284470	367.443054
ENSMUSG00000006736	Tspan31	10	-	127067317	127070261	123.159691	23.322849	49.455204
ENSMUSG00000025422	Agap2	10	+	127078907	127093169	0.081662	0.015464	0.032792
ENSMUSG00000040462	Os9	10	-	127094259	127121160	189.966202	36.757694	77.943275
ENSMUSG00000088672	Gm23664	10	-	127138529	127138617	4.089888	0.774505	1.642309
ENSMUSG00000006731	B4galnt1	10	+	127165156	127172340	830.539612	157.279953	333.506073
ENSMUSG00000040441	Slc26a10	10	-	127172426	127180645	3.669977	0.694986	1.473692
ENSMUSG00000019467	Arhgef25	10	-	127182521	127190054	0.000000	0.000000	0.000000
ENSMUSG00000040415	Dtx3	10	-	127190378	127195728	9.263249	3.088166	6.548337
ENSMUSG00000097331	F420014N23Rik	10	+	127195249	127202643	1.749040	0.331217	0.702333
ENSMUSG00000025417	Pip4k2c	10	-	127197067	127211622	80.706375	15.283430	32.407928
ENSMUSG00000025410	Dctn2	10	+	127266262	127281959	221.513428	41.948177	88.949493
ENSMUSG00000025409	Mbd6	10	-	127281956	127289018	99.603760	20.820196	44.148422
ENSMUSG00000092593	Gm20492	10	+	127288514	127289681	7.027972	1.330893	2.822107
ENSMUSG00000092384	Gm4189	10	-	127289696	127290788	9.758457	1.966724	4.170362
ENSMUSG00000025408	Ddit3	10	+	127290774	127296288	18.132534	6.605945	14.007650
ENSMUSG00000040354	Mars	10	-	127296221	127311786	90.569168	20.077791	42.574184
ENSMUSG00000040345	Arhgap9	10	+	127323727	127329943	3.691055	0.698978	1.482156
ENSMUSG00000025407	Gli1	10	-	127329889	127341589	0.000000	0.000000	0.000000
ENSMUSG00000025404	R3hdm2	10	+	127380327	127499384	11.409278	23.645086	50.138493
ENSMUSG00000089369	Gm23819	10	-	127404284	127404392	0.000000	0.000000	0.000000
ENSMUSG00000040287	Stac3	10	+	127501686	127508823	3.116005	1.253416	2.657821
ENSMUSG00000040280	Ndufa4l2	10	+	127514939	127517152	0.000000	0.000000	0.000000
ENSMUSG00000025403	Shmt2	10	-	127517123	127522444	226.843811	42.957592	91.089928
ENSMUSG00000040249	Lrp1	10	-	127538161	127621148	20.433403	6.583414	13.959875
ENSMUSG00000086499	Gm16217	10	+	127596548	127597870	0.000000	0.000000	0.000000
ENSMUSG00000002147	Stat6	10	+	127642986	127660957	130.244003	30.069199	63.760571
ENSMUSG00000025402	Nab2	10	-	127660918	127668568	6.770741	1.573758	3.337092
ENSMUSG00000085731	Gm16229	10	+	127663839	127665484	0.335734	0.063578	0.134815
ENSMUSG00000040195	Tmem194	10	+	127666901	127701049	19.015911	6.813009	14.446722
ENSMUSG00000087163	Gm16230	10	-	127671604	127676724	1.445147	0.273669	0.580304
ENSMUSG00000025401	Myo1a	10	+	127705170	127720887	408.445312	77.347618	164.012650
ENSMUSG00000044617	Zbtb39	10	+	127739538	127747335	37.192654	7.043203	14.934839
ENSMUSG00000058396	Gpr182	10	-	127747276	127751732	3.463958	0.655973	1.390964
ENSMUSG00000089789	Rdh1	10	+	127759721	127768297	5.779783	1.094522	2.320892
ENSMUSG00000099009	Gm28046	10	+	127759787	127792694	4.467033	0.845926	1.793753
ENSMUSG00000056148	Rdh9	10	+	127776386	127792697	3.713920	0.937491	1.987914
ENSMUSG00000069456	Rdh16	10	+	127801152	127846565	5.556109	2.283580	4.842245
ENSMUSG00000054031	Rdh18-ps	10	+	127824284	127843938	2.522561	0.479131	1.015978
ENSMUSG00000074639	BC089597	10	+	127866474	127877317	2.205534	0.417664	0.885640
ENSMUSG00000040134	Rdh7	10	-	127884028	127888817	85.284264	16.150351	34.246193
ENSMUSG00000040127	Sdr9c7	10	+	127898518	127911761	0.453215	0.094025	0.199377
ENSMUSG00000090036	Gm15900	10	-	127948219	127948560	0.809942	0.153379	0.325235
ENSMUSG00000025396	Hsd17b6	10	-	127990941	128000678	1.449713	0.274533	0.582137
ENSMUSG00000025395	Prim1	10	+	128015168	128030037	102.236839	38.295193	81.203484
ENSMUSG00000061315	Naca	10	+	128035346	128048637	445.316864	526.076477	1115.524780
ENSMUSG00000071072	Ptges3	10	+	128058954	128077272	389.420135	82.521271	174.983170
ENSMUSG00000025393	Atp5b	10	+	128083273	128090391	2165.934570	996.038818	2112.062012
ENSMUSG00000064778	Snord59a	10	+	128084143	128084216	7.283784	1.379336	2.924829
ENSMUSG00000104755	Mir677	10	+	128085286	128085363	11.128948	2.107498	4.468868
ENSMUSG00000093245	Mir677	10	+	128085289	128085360	0.026972	0.005108	0.010831
ENSMUSG00000040054	Baz2a	10	+	128092783	128129303	68.911217	13.052913	27.678196
ENSMUSG00000040043	Rbms2	10	-	128129470	128180297	43.068462	8.779021	18.615578
ENSMUSG00000044005	Gls2	10	+	128194457	128210004	9.748055	2.727413	5.783375
ENSMUSG00000051346	Spryd4	10	-	128209908	128211794	61.058758	11.562746	24.518356
ENSMUSG00000025389	Mip	10	+	128225838	128231812	0.071362	0.013514	0.028656
ENSMUSG00000097526	Gm26847	10	-	128230590	128232790	0.254987	0.048287	0.102391
ENSMUSG00000039994	Timeless	10	+	128232065	128252941	30.295765	11.304769	23.971325
ENSMUSG00000051716	Apon	10	+	128254131	128255901	0.631026	0.119498	0.253391
ENSMUSG00000040033	Stat2	10	+	128270576	128292849	20.700420	3.922731	8.318000
ENSMUSG00000025383	Il23a	10	-	128296140	128298084	1.158940	0.219469	0.465376
ENSMUSG00000005682	Pan2	10	+	128303335	128321358	71.474762	13.535233	28.700939
ENSMUSG00000025381	Cnpy2	10	+	128322459	128327187	334.040619	63.257542	134.135178
ENSMUSG00000005683	Cs	10	+	128337832	128362479	611.013062	115.708031	245.354431
ENSMUSG00000089313	Gm23182	10	+	128349241	128349375	0.000000	0.000000	0.000000
ENSMUSG00000039914	Coq10a	10	-	128363097	128370032	20.097523	3.805884	8.070230
ENSMUSG00000014498	Ankrd52	10	+	128377115	128408704	50.857426	12.542064	26.594963
ENSMUSG00000088393	Gm26308	10	-	128377831	128377899	0.000000	0.000000	0.000000
ENSMUSG00000098701	Mir6914	10	+	128382838	128382906	0.000059	0.000011	0.000024
ENSMUSG00000106600	Mir6915	10	+	128388832	128388900	1.478261	0.279939	0.593601
ENSMUSG00000090761	Gm17201	10	-	128391842	128395563	41.677647	7.892529	16.735806
ENSMUSG00000039878	Slc39a5	10	-	128395934	128401224	267.023376	55.697517	118.104439
ENSMUSG00000025374	Nabp2	10	-	128401395	128411492	92.281982	39.755966	84.300995
ENSMUSG00000094650	Gm25361	10	+	128402758	128402833	5.460526	1.034064	2.192693
ENSMUSG00000025373	Rnf41	10	+	128411616	128441438	29.199707	5.529572	11.725245
ENSMUSG00000088151	Gm26347	10	+	128435914	128436044	0.000000	0.000000	0.000000
ENSMUSG00000098957	Mir8105	10	+	128458680	128458768	0.528090	0.100005	0.212056
ENSMUSG00000025369	Smarcc2	10	+	128459236	128490173	154.792847	29.878332	63.355850
ENSMUSG00000090841	Myl6	10	-	128490860	128493875	1809.718262	342.707825	726.698669
ENSMUSG00000039824	Myl6b	10	-	128494157	128498685	6.707115	1.270132	2.693265
ENSMUSG00000097353	A430046D13Rik	10	+	128499364	128504242	7.095644	1.343708	2.849281
ENSMUSG00000025366	Esyt1	10	-	128510248	128525859	25.832935	4.892004	10.373305
ENSMUSG00000099292	Mir6916	10	-	128511968	128512030	2.785714	0.527533	1.118613
ENSMUSG00000100548	Gm29585	10	+	128522263	128545359	0.503226	0.343178	0.727696
ENSMUSG00000039810	Zc3h10	10	-	128541963	128547774	24.412409	6.432366	13.639584
ENSMUSG00000093674	Rpl41	10	-	128548114	128549305	5084.678223	2048.908203	4344.630859
ENSMUSG00000025364	Pa2g4	10	-	128557766	128565934	598.328491	128.938065	273.408203
ENSMUSG00000105001	AC117232.1	10	-	128559201	128559319	0.559903	0.106029	0.224831
ENSMUSG00000018166	Erbb3	10	-	128567523	128589652	266.808105	50.525665	107.137733
ENSMUSG00000098592	Mir6917	10	-	128584437	128584497	0.000000	0.000000	0.000000
ENSMUSG00000025362	Rps26	10	-	128624530	128626506	13610.331055	2577.399414	5465.275879
ENSMUSG00000002578	Ikzf4	10	-	128630843	128645991	0.432360	0.095311	0.202102
ENSMUSG00000097372	Gm26876	10	+	128645884	128649811	0.113113	0.021420	0.045421
ENSMUSG00000049858	Suox	10	-	128669887	128673918	74.168793	14.045404	29.782738
ENSMUSG00000000711	Rab5b	10	-	128677193	128696268	101.508209	19.222691	40.760975
ENSMUSG00000025358	Cdk2	10	-	128697939	128705051	140.801804	27.428263	58.160572
ENSMUSG00000025359	Pmel	10	+	128706258	128720238	4.490725	0.850412	1.803266
ENSMUSG00000025357	Dgka	10	-	128720141	128744056	47.384621	8.973264	19.027460
ENSMUSG00000064030	Pym1	10	+	128747879	128766568	5.927661	17.102098	36.264339
ENSMUSG00000045055	Rpsa-ps2	10	-	128776742	128777251	10.477455	1.984124	4.207259
ENSMUSG00000025355	Mmp19	10	+	128790953	128800824	0.119201	0.022573	0.047866
ENSMUSG00000047090	Tmem198b	10	-	128800036	128804370	13.241160	3.288919	6.974025
ENSMUSG00000025354	Dnajc14	10	+	128805676	128819446	74.034004	14.019878	29.728615
ENSMUSG00000025353	Ormdl2	10	-	128817457	128821631	82.629776	15.647668	33.180275
ENSMUSG00000078427	Sarnp	10	+	128821771	128877638	240.314056	45.508465	96.498955
ENSMUSG00000025352	Gdf11	10	-	128882295	128891718	0.266617	0.050489	0.107061
ENSMUSG00000025351	Cd63	10	+	128908919	128912816	574.529358	176.097946	373.408936
ENSMUSG00000025350	Rdh5	10	-	128913593	128922888	7.958834	4.706216	9.979350
ENSMUSG00000090247	Bloc1s1	10	-	128917882	128924035	56.388279	40.951641	86.836380
ENSMUSG00000025348	Itga7	10	+	128933813	128958277	1.197942	0.226855	0.481038
ENSMUSG00000088768	Gm25494	10	+	128944905	128945004	0.000000	0.000000	0.000000
ENSMUSG00000025347	Mettl7b	10	-	128958277	128960988	30.344463	5.746355	12.184926
ENSMUSG00000040540	Gm9770	10	+	130412499	130413312	4.148649	0.785633	1.665905
ENSMUSG00000093816	Gm26445	10	-	130592136	130592244	0.000000	0.000000	0.000000
ENSMUSG00000096755	Gm20746	10	-	130592154	130592705	0.449275	0.085080	0.180408
ENSMUSG00000082286	Pisd-ps1	11	+	3125904	3131004	24.746159	9.741999	20.657532
ENSMUSG00000023764	Sfi1	11	-	3131850	3193463	25.001648	10.354633	21.956600
ENSMUSG00000087111	Gm11399	11	+	3142048	3143363	2.009282	0.380499	0.806834
ENSMUSG00000081208	Gm11400	11	-	3149742	3150955	1.763591	0.333973	0.708176
ENSMUSG00000020457	Drg1	11	-	3187360	3266415	66.996231	43.511078	92.263565
ENSMUSG00000086049	Gm12735	11	-	3193516	3194263	3.370200	0.638217	1.353316
ENSMUSG00000082658	Fau-ps2	11	-	3196454	3196824	0.274933	0.052064	0.110400
ENSMUSG00000020454	Eif4enif1	11	+	3202392	3244588	56.667515	22.613876	47.951855
ENSMUSG00000020453	Patz1	11	+	3288874	3309083	31.137041	14.835198	31.457466
ENSMUSG00000053263	Gm12592	11	-	3305426	3331178	0.658565	0.124713	0.264449
ENSMUSG00000084941	Gm11944	11	+	3308996	3320722	4.307395	0.815695	1.729650
ENSMUSG00000034614	Pik3ip1	11	+	3330401	3342971	3.678295	3.210016	6.806714
ENSMUSG00000020451	Limk2	11	-	3344256	3409189	80.712227	102.982338	218.370087
ENSMUSG00000087055	Gm11948	11	-	3353573	3354911	4.706864	0.891343	1.890058
ENSMUSG00000020448	Rnf185	11	-	3415982	3452363	40.347057	7.972582	16.905554
ENSMUSG00000034587	8430429K09Rik	11	+	3452365	3479831	3.058967	2.572768	5.455455
ENSMUSG00000081059	Gm11945	11	-	3470902	3471377	5.845873	1.107038	2.347431
ENSMUSG00000088519	Gm24439	11	-	3474285	3474401	0.000000	0.000000	0.000000
ENSMUSG00000034579	Pla2g3	11	+	3488284	3499350	2.618640	0.861575	1.826938
ENSMUSG00000034570	Inpp5j	11	-	3494375	3504821	32.264019	9.581182	20.316528
ENSMUSG00000075702	Selm	11	+	3514684	3517351	35.748142	13.884777	29.442133
ENSMUSG00000020439	Smtn	11	-	3517523	3540612	9.367913	4.697045	9.959903
ENSMUSG00000087291	Gm11946	11	+	3530157	3536856	0.000000	0.000000	0.000000
ENSMUSG00000084962	Gm11947	11	+	3534238	3534907	0.000000	0.000000	0.000000
ENSMUSG00000079889	Gm11951	11	-	3633012	3633442	0.348028	0.065906	0.139752
ENSMUSG00000056579	Tug1	11	-	3639785	3649673	80.632210	30.250027	64.144012
ENSMUSG00000099081	Gm27624	11	-	3644776	3644952	0.625783	0.118505	0.251285
ENSMUSG00000098265	Gm27517	11	-	3645286	3645521	0.035321	0.006689	0.014183
ENSMUSG00000098503	Gm27937	11	-	3646942	3647029	0.010653	0.002017	0.004278
ENSMUSG00000098948	Gm27640	11	-	3647179	3647325	0.009863	0.001868	0.003961
