Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSMUSG00000040699	Limd2	11	-	106156256	106160860	4.600081	2.298581	4.494949
ENSMUSG00000075480	Gm10840	11	+	106160850	106161158	0.000000	0.000000	0.000000
ENSMUSG00000069631	Strada	11	-	106163330	106202168	5.673392	7.192077	14.064336
ENSMUSG00000088702	Gm25556	11	-	106186444	106186587	0.000000	0.000000	0.000000
ENSMUSG00000078622	Ccdc47	11	-	106197408	106216344	45.702999	23.558649	46.069687
ENSMUSG00000020705	Ddx42	11	+	106216926	106249139	58.907757	24.241930	47.405865
ENSMUSG00000020706	Ftsj3	11	-	106249142	106256079	69.598457	39.563583	77.367844
ENSMUSG00000020708	Psmc5	11	+	106256154	106263120	230.662842	94.638161	185.067947
ENSMUSG00000065162	Gm23645	11	+	106260206	106260313	0.759259	0.295154	0.577184
ENSMUSG00000078619	Smarcd2	11	-	106263179	106272972	186.447891	97.184761	190.047897
ENSMUSG00000020712	Tcam1	11	+	106276672	106288745	0.125000	0.051928	0.101547
ENSMUSG00000040592	Cd79b	11	-	106311341	106314762	1.588400	0.617475	1.207491
ENSMUSG00000009210	Prr29	11	+	106365472	106377558	0.277232	0.202036	0.395088
ENSMUSG00000020715	Ern1	11	-	106394650	106487852	7.106814	3.267895	6.390472
ENSMUSG00000065126	Snord104	11	+	106500993	106501062	25.442858	9.890656	19.341492
ENSMUSG00000105884	Gm22711	11	+	106501243	106501377	0.882726	0.343151	0.671042
ENSMUSG00000080540	Gm22711	11	+	106501245	106501377	2.051368	0.797449	1.559436
ENSMUSG00000040548	Tex2	11	-	106502147	106613423	15.385940	7.333325	14.340550
ENSMUSG00000020717	Pecam1	11	-	106654217	106750628	0.118015	0.085082	0.166381
ENSMUSG00000040528	Milr1	11	+	106751226	106768794	0.411065	0.320371	0.626497
ENSMUSG00000088400	Gm25889	11	-	106764635	106764741	0.000000	0.000000	0.000000
ENSMUSG00000020718	Polg2	11	-	106768253	106779537	6.493371	8.464693	16.552977
ENSMUSG00000020719	Ddx5	11	-	106780355	106789185	412.613922	279.236237	546.055359
ENSMUSG00000093273	Mir3064	11	-	106782693	106782759	0.011013	0.004281	0.008372
ENSMUSG00000093133	Gm25994	11	-	106783171	106783271	0.020699	0.008047	0.015735
ENSMUSG00000018372	Cep95	11	+	106789252	106819930	7.031916	5.293833	10.352260
ENSMUSG00000084930	Gm11706	11	-	106814670	106816008	0.230974	0.089789	0.175585
ENSMUSG00000018363	Smurf2	11	-	106820066	106920715	25.275009	12.001519	23.469355
ENSMUSG00000099125	Gm27322	11	-	106920658	106920761	0.691318	0.268743	0.525535
ENSMUSG00000018362	Kpna2	11	-	106988629	106999541	137.936890	90.666115	177.300476
ENSMUSG00000078607	1810010H24Rik	11	+	107025951	107030443	0.332245	0.129835	0.253897
ENSMUSG00000040481	Bptf	11	-	107033081	107132127	13.868584	9.445949	18.471853
ENSMUSG00000087596	Gm11715	11	+	107157408	107167150	0.033862	0.013164	0.025742
ENSMUSG00000018433	Nol11	11	-	107166663	107189381	22.049183	14.652538	28.653507
ENSMUSG00000081103	Rps12-ps26	11	-	107171900	107172232	0.000000	0.000000	0.000000
ENSMUSG00000040430	Pitpnc1	11	-	107207892	107470699	0.054950	0.433898	0.848501
ENSMUSG00000081995	Gm11719	11	+	107330708	107331058	0.000000	0.000000	0.000000
ENSMUSG00000086298	Gm11716	11	+	107338050	107344804	0.000000	0.000000	0.000000
ENSMUSG00000087683	Gm11712	11	+	107386983	107388971	0.000000	0.000000	0.000000
ENSMUSG00000085245	Gm11713	11	+	107410390	107413549	0.000000	0.000000	0.000000
ENSMUSG00000087113	Gm11714	11	+	107428276	107435686	0.000000	0.000000	0.000000
ENSMUSG00000020720	Psmd12	11	+	107479484	107504362	74.385193	40.233730	78.678345
ENSMUSG00000086442	Gm11722	11	+	107481916	107483107	0.000000	0.000000	0.000000
ENSMUSG00000059706	A830035A12Rik	11	-	107531757	107548373	0.000000	0.000000	0.000000
ENSMUSG00000083996	Gm11649	11	-	107531931	107532305	0.000000	0.000000	0.000000
ENSMUSG00000020721	Helz	11	+	107547930	107693826	7.007811	3.260538	6.376086
ENSMUSG00000098497	Mir6932	11	+	107637722	107637779	0.000000	0.000000	0.000000
ENSMUSG00000050965	Prkca	11	-	107933387	108343928	22.848034	9.540693	18.657129
ENSMUSG00000086078	Gm11657	11	+	107994022	107994631	0.000000	0.000000	0.000000
ENSMUSG00000098989	Mir7223	11	+	107996848	107996916	0.000000	0.000000	0.000000
ENSMUSG00000084978	Gm11655	11	+	108181850	108194126	0.000000	0.000000	0.000000
ENSMUSG00000000049	Apoh	11	+	108343354	108414396	0.188315	0.952903	1.863432
ENSMUSG00000084916	Gm11656	11	+	108377877	108381093	0.000000	0.000000	0.000000
ENSMUSG00000020728	Cep112	11	+	108425192	108860615	0.049215	0.682847	1.335328
ENSMUSG00000086761	Cep112os1	11	-	108529097	108533664	0.000000	0.000000	0.000000
ENSMUSG00000081016	Olfr1397-ps1	11	-	108687074	108688035	0.000000	0.000000	0.000000
ENSMUSG00000083723	Rpl23a-ps14	11	+	108716483	108716906	0.000000	0.000000	0.000000
ENSMUSG00000085811	Cep112it	11	+	108820333	108826942	0.006233	0.002423	0.004738
ENSMUSG00000000142	Axin2	11	+	108920349	108950783	150.716705	111.814392	218.656601
ENSMUSG00000086268	Gm11670	11	-	108939310	108942015	1.530331	0.594901	1.163347
ENSMUSG00000081392	Gm11668	11	+	109007651	109008781	0.891583	0.346594	0.677776
ENSMUSG00000064691	Gm24149	11	-	109066984	109067090	1.000000	0.388740	0.760193
ENSMUSG00000020599	Rgs9	11	-	109225355	109298129	0.108288	0.130006	0.254231
ENSMUSG00000099630	1700096J18Rik	11	+	109346839	109353651	0.000000	0.000000	0.000000
ENSMUSG00000056687	Gm11696	11	-	109352835	109363654	1.585247	1.110420	2.171462
ENSMUSG00000020611	Gna13	11	+	109362831	109401369	39.598534	17.147226	33.531944
ENSMUSG00000045065	9930022D16Rik	11	+	109413917	109420405	0.000000	0.000000	0.000000
ENSMUSG00000020610	Amz2	11	+	109425946	109452813	8.283655	24.374737	47.665573
ENSMUSG00000085326	Gm15642	11	-	109437172	109438145	0.000000	0.000000	0.000000
ENSMUSG00000041920	Slc16a6	11	-	109450855	109473598	3.790036	4.426413	8.655991
ENSMUSG00000080530	Gm25540	11	-	109466311	109466431	0.607274	0.236072	0.461646
ENSMUSG00000020604	Arsg	11	+	109473374	109573330	1.486895	1.512936	2.958595
ENSMUSG00000088106	Gm22378	11	-	109499714	109499824	0.000000	0.000000	0.000000
ENSMUSG00000041895	Wipi1	11	-	109573331	109611967	16.763376	10.752656	21.027161
ENSMUSG00000020612	Prkar1a	11	+	109649405	109669656	56.393040	46.130466	90.209602
ENSMUSG00000020614	Fam20a	11	-	109669749	109722279	6.158916	3.345397	6.542030
ENSMUSG00000020620	Abca8b	11	-	109932190	109995845	0.000000	0.000000	0.000000
ENSMUSG00000085629	Gm11697	11	+	109936316	109938135	0.933333	0.362824	0.709514
ENSMUSG00000044749	Abca6	11	-	110176820	110251776	0.044276	0.017731	0.034673
ENSMUSG00000018800	Abca5	11	-	110269369	110337716	0.159395	0.086098	0.168368
ENSMUSG00000020623	Map2k6	11	+	110399122	110525522	6.556653	10.047345	19.647903
ENSMUSG00000041695	Kcnj2	11	+	111066164	111076821	4.666790	1.814168	3.547663
ENSMUSG00000041674	BC006965	11	-	112663927	112781976	0.054568	0.626407	1.224960
ENSMUSG00000000567	Sox9	11	+	112782224	112787760	115.960579	45.078510	88.152458
ENSMUSG00000020624	4933434M16Rik	11	+	112825154	112832469	0.000000	0.000000	0.000000
ENSMUSG00000087259	2610035D17Rik	11	-	113043895	113201838	23.095474	11.634779	22.752182
ENSMUSG00000085421	4732490B19Rik	11	-	113203315	113209669	3.618561	1.406679	2.750806
ENSMUSG00000041654	Slc39a11	11	-	113244853	113650079	2.616266	29.767513	58.211319
ENSMUSG00000078251	Gm16487	11	+	113467977	113472014	0.000000	0.000000	0.000000
ENSMUSG00000047904	Sstr2	11	+	113619342	113626028	0.408773	0.158906	0.310747
ENSMUSG00000018661	Cog1	11	+	113649169	113667054	33.603340	16.870523	32.990845
ENSMUSG00000041629	Fam104a	11	-	113661319	113684155	54.299793	21.108498	41.278343
ENSMUSG00000083339	Gm11693	11	+	113678530	113679331	0.000000	0.000000	0.000000
ENSMUSG00000041623	D11Wsu47e	11	+	113684412	113694647	7.818388	8.578037	16.774624
ENSMUSG00000018727	Cpsf4l	11	-	113698172	113710017	0.145147	0.092167	0.180235
ENSMUSG00000041598	Cdc42ep4	11	-	113726850	113751881	68.205597	31.235033	61.081100
ENSMUSG00000041592	Sdk2	11	-	113776374	114067046	0.017033	0.010332	0.020205
ENSMUSG00000057322	Rpl38	11	+	114668524	114672331	1269.682861	715.785950	1399.742310
ENSMUSG00000034714	Ttyh2	11	+	114675431	114720977	28.882856	12.112121	23.685637
ENSMUSG00000034706	Dnaic2	11	+	114727408	114757889	0.000000	0.000000	0.000000
ENSMUSG00000010021	Kif19a	11	+	114765388	114790739	0.073255	0.033745	0.065989
ENSMUSG00000020733	Slc9a3r1	11	+	115163341	115181181	165.272202	64.247910	125.638840
ENSMUSG00000015542	Nat9	11	-	115182832	115187859	19.642788	14.422400	28.203463
ENSMUSG00000045980	Tmem104	11	+	115187487	115247023	3.760521	1.533395	2.998602
ENSMUSG00000018861	Fdxr	11	-	115268024	115277050	18.611012	10.920955	21.356274
ENSMUSG00000044788	Fads6	11	-	115279622	115297663	0.851796	0.475010	0.928896
ENSMUSG00000034586	Hid1	11	-	115347707	115367756	11.149184	6.688069	13.078732
ENSMUSG00000050910	Cdr2l	11	+	115381916	115396132	2.069730	0.804587	1.573395
ENSMUSG00000018858	Ict1	11	+	115403752	115412674	29.681330	27.767107	54.299461
ENSMUSG00000085072	Ict1os	11	-	115406586	115408314	0.317784	0.123535	0.241577
ENSMUSG00000034566	Atp5h	11	-	115415689	115419962	332.965851	354.306976	692.858582
ENSMUSG00000016940	Kctd2	11	+	115420128	115431274	29.674141	18.556808	36.288429
ENSMUSG00000070332	Trim80	11	+	115440545	115448270	0.896070	0.348338	0.681186
ENSMUSG00000093096	Mir3968	11	-	115447961	115448060	0.000000	0.000000	0.000000
ENSMUSG00000085651	Gm11695	11	-	115462045	115463454	13.711231	5.330103	10.423187
ENSMUSG00000045775	Slc16a5	11	+	115462474	115474398	5.870049	5.014970	9.806933
ENSMUSG00000057219	Armc7	11	+	115475667	115490467	3.872104	4.563861	8.924776
ENSMUSG00000020736	Nt5c	11	-	115490420	115491862	302.614624	156.297852	305.645447
ENSMUSG00000081376	Gm11694	11	+	115493024	115493182	1.194969	0.464532	0.908408
ENSMUSG00000020737	Hn1	11	-	115497353	115514387	343.543030	214.544189	419.548004
ENSMUSG00000020738	Sumo2	11	-	115523102	115536276	252.696014	163.681183	320.083771
ENSMUSG00000020739	Nup85	11	+	115564434	115583985	57.538849	40.710812	79.611290
ENSMUSG00000020740	Gga3	11	-	115584255	115604051	17.991011	11.290436	22.078806
ENSMUSG00000089476	Gm25364	11	+	115601656	115601762	0.000000	0.000000	0.000000
ENSMUSG00000046756	Mrps7	11	+	115603925	115608036	101.532104	42.755703	83.610138
ENSMUSG00000020743	Mif4gd	11	-	115607918	115612969	49.970699	31.998432	62.573956
ENSMUSG00000020744	Slc25a19	11	-	115614178	115628295	13.039148	10.082948	19.717525
ENSMUSG00000097020	Gm26613	11	+	115615462	115626707	0.074047	0.028785	0.056290
ENSMUSG00000059923	Grb2	11	-	115644045	115708597	23.581583	38.514481	75.316299
ENSMUSG00000084277	Gm11702	11	-	115657491	115657559	0.000000	0.000000	0.000000
ENSMUSG00000083394	Gm11703	11	-	115724326	115724808	4.636819	1.802517	3.524879
ENSMUSG00000020747	Tmem94	11	+	115765433	115799366	18.737436	22.294756	43.598106
ENSMUSG00000093539	Mir5621	11	+	115795824	115795886	0.000000	0.000000	0.000000
ENSMUSG00000034471	Caskin2	11	-	115799183	115813639	29.492283	12.101915	23.665682
ENSMUSG00000020781	Tsen54	11	+	115814724	115823094	34.793530	18.649942	36.470558
ENSMUSG00000020782	Llgl2	11	+	115824049	115855780	58.264305	41.164597	80.498680
ENSMUSG00000034427	Myo15b	11	+	115858406	115892603	37.198284	19.015991	37.186375
ENSMUSG00000020752	Recql5	11	-	115892595	115933477	5.519810	9.004048	17.607704
ENSMUSG00000048442	Smim5	11	+	115899966	115906269	0.296545	0.170795	0.333995
ENSMUSG00000075420	Smim6	11	+	115912017	115913920	43.530678	16.922113	33.091732
ENSMUSG00000087072	Recql5os1	11	+	115925027	115926143	0.000000	0.000000	0.000000
ENSMUSG00000020755	Sap30bp	11	+	115933282	115966725	30.999428	12.304934	24.062689
ENSMUSG00000087064	Sap30bpos	11	-	115946450	115952105	0.162841	0.063303	0.123791
ENSMUSG00000020758	Itgb4	11	+	115974709	116008412	40.497959	18.818527	36.800232
ENSMUSG00000097800	B230344G16Rik	11	-	115988052	115993715	0.488791	0.190013	0.371576
ENSMUSG00000020766	Galk1	11	-	116008457	116012719	141.085342	54.845509	107.252144
ENSMUSG00000016559	H3f3b	11	-	116021912	116027962	654.566589	384.344391	751.597717
ENSMUSG00000020770	Unk	11	+	116030322	116061214	17.066586	8.230013	16.094051
ENSMUSG00000057948	Unc13d	11	-	116062095	116077961	0.663712	0.298569	0.583861
ENSMUSG00000034341	Wbp2	11	-	116078573	116086995	45.830654	31.550331	61.697670
ENSMUSG00000020773	Trim47	11	-	116105752	116127210	0.484095	0.233526	0.456668
ENSMUSG00000054517	Trim65	11	-	116121846	116131128	11.601563	7.201689	14.083131
ENSMUSG00000020775	Mrpl38	11	-	116131817	116138868	100.460411	74.549263	145.783463
ENSMUSG00000020776	Fbf1	11	-	116142285	116168166	10.187911	6.186834	12.098552
ENSMUSG00000104857	Gm26413	11	-	116163910	116164035	0.000000	0.000000	0.000000
ENSMUSG00000105120	Gm26413	11	-	116163910	116164036	0.000000	0.000000	0.000000
ENSMUSG00000020777	Acox1	11	-	116171888	116199045	39.717297	21.099697	41.261131
ENSMUSG00000020778	Ten1	11	+	116198855	116215318	15.454251	45.820469	89.603386
ENSMUSG00000092300	Cdk3-ps	11	+	116216003	116220287	2.970930	1.830218	3.579049
ENSMUSG00000034282	Evpl	11	-	116220559	116238077	6.601895	2.566420	5.018717
ENSMUSG00000020780	Srp68	11	-	116245166	116274217	80.041527	33.880806	66.254990
ENSMUSG00000020793	Galr2	11	+	116280939	116283938	0.000000	0.000000	0.000000
ENSMUSG00000020792	Exoc7	11	-	116288001	116307233	23.381477	12.891701	25.210131
ENSMUSG00000097117	Gm26730	11	+	116306864	116309510	0.000000	0.000000	0.000000
ENSMUSG00000052949	Rnf157	11	-	116336353	116413032	1.665676	3.063416	5.990609
ENSMUSG00000081929	Rps11-ps2	11	+	116382750	116383205	0.697368	0.271095	0.530134
ENSMUSG00000050628	Ubald2	11	+	116434094	116439077	235.841370	95.034836	185.843643
ENSMUSG00000070331	Qrich2	11	-	116441325	116466241	0.043125	0.017349	0.033926
ENSMUSG00000086826	Gm11739	11	+	116466319	116474274	2.508411	0.975120	1.906877
ENSMUSG00000015869	Prpsap1	11	-	116470845	116494202	99.600456	80.169670	156.774338
ENSMUSG00000100779	Gm29292	11	-	116529215	116533077	0.000000	0.000000	0.000000
ENSMUSG00000061878	Sphk1	11	+	116530925	116536674	0.453713	0.455732	0.891199
ENSMUSG00000020802	Ube2o	11	-	116537740	116581447	12.148072	4.858271	9.500504
ENSMUSG00000083314	Gm11742	11	+	116550418	116550650	0.000000	0.000000	0.000000
ENSMUSG00000020806	Rhbdf2	11	-	116598165	116627019	14.140185	8.344253	16.317451
ENSMUSG00000020812	1810032O08Rik	11	+	116671660	116675799	19.029213	15.407185	30.129242
ENSMUSG00000065640	Snord1c	11	+	116672506	116672581	0.075422	0.029320	0.057335
ENSMUSG00000077604	Snord1b	11	+	116674148	116674222	0.008501	0.003305	0.006462
ENSMUSG00000065094	Snord1a	11	+	116674598	116674671	0.018600	0.007231	0.014140
ENSMUSG00000057286	St6galnac2	11	-	116675303	116694868	61.283142	57.654423	112.745071
ENSMUSG00000078586	Gm11735	11	-	116739062	116749833	3.331853	1.295224	2.532853
ENSMUSG00000056032	BC018473	11	+	116752167	116759373	0.239627	0.107225	0.209681
ENSMUSG00000009588	St6galnac1	11	-	116765025	116775507	0.000000	0.000000	0.000000
ENSMUSG00000020814	Mxra7	11	-	116803062	116828046	5.611156	7.352086	14.377237
ENSMUSG00000056962	Jmjd6	11	-	116837432	116843449	27.565416	23.955473	46.845692
ENSMUSG00000098792	Gm27401	11	-	116839794	116839966	0.000000	0.000000	0.000000
ENSMUSG00000090266	Mettl23	11	+	116843278	116854263	32.060497	27.423775	53.628067
ENSMUSG00000034120	Srsf2	11	-	116849901	116853094	447.792725	276.200806	540.119385
ENSMUSG00000020818	Mfsd11	11	+	116852440	116875635	6.137097	6.476115	12.664248
ENSMUSG00000086859	Snhg20	11	+	117076790	117078955	35.463467	34.766365	67.986732
ENSMUSG00000088529	Gm26083	11	+	117077243	117077435	0.051289	0.019938	0.038990
ENSMUSG00000104740	Mir6516	11	+	117077348	117077457	0.020296	0.007890	0.015429
ENSMUSG00000020823	Sec14l1	11	+	117115168	117159268	29.709940	18.828169	36.819084
ENSMUSG00000089343	Gm22667	11	+	117132490	117132817	0.000000	0.000000	0.000000
ENSMUSG00000084052	Gm11745	11	+	117134598	117135045	0.000000	0.000000	0.000000
ENSMUSG00000059248	Sept9	11	+	117199661	117362325	1.716757	20.458460	40.007172
ENSMUSG00000086050	Gm16045	11	-	117257649	117263437	0.000000	0.000000	0.000000
ENSMUSG00000025571	Tnrc6c	11	+	117654289	117763439	1.636067	5.066032	9.906787
ENSMUSG00000025572	Tmc6	11	-	117765988	117782198	25.705450	15.707687	30.716881
ENSMUSG00000050106	Tmc8	11	+	117782076	117793110	2.116760	1.139037	2.227422
ENSMUSG00000087486	Gm11723	11	-	117783326	117785055	1.429334	0.555639	1.086570
ENSMUSG00000087669	Gm11724	11	-	117789897	117791313	1.138008	0.442389	0.865106
ENSMUSG00000048277	Syngr2	11	+	117809668	117814283	290.828094	137.377274	268.645630
ENSMUSG00000093485	Gm20708	11	+	117809668	117839904	0.092655	0.036019	0.070436
ENSMUSG00000025574	Tk1	11	-	117815526	117826092	43.919735	63.727032	124.620247
ENSMUSG00000017718	Afmid	11	+	117825924	117839908	4.677471	3.321120	6.494556
ENSMUSG00000017716	Birc5	11	+	117849251	117855743	39.966343	46.735420	91.392601
ENSMUSG00000070330	Tmem235	11	+	117860752	117865543	0.164835	0.064078	0.125306
ENSMUSG00000017713	Tha1	11	-	117867952	117873481	11.245017	7.811358	15.275359
ENSMUSG00000085434	Gm11725	11	+	117871250	117887416	0.000000	0.000000	0.000000
ENSMUSG00000053113	Socs3	11	-	117966079	117970047	36.723106	21.699575	42.434208
ENSMUSG00000017715	Pgs1	11	+	117986292	118024011	21.880510	18.041515	35.280758
ENSMUSG00000098958	Mir6933	11	+	118002270	118002350	0.000000	0.000000	0.000000
ENSMUSG00000033987	Dnah17	11	-	118021723	118129219	0.147151	0.074833	0.146339
ENSMUSG00000085511	Gm11738	11	+	118114855	118118279	0.000000	0.000000	0.000000
ENSMUSG00000017132	Cyth1	11	-	118132019	118248592	1.453433	6.463020	12.638641
ENSMUSG00000088119	Gm24060	11	-	118180941	118181035	0.000000	0.000000	0.000000
ENSMUSG00000080810	Gm11737	11	-	118204712	118205179	0.000000	0.000000	0.000000
ENSMUSG00000033909	Usp36	11	-	118259651	118290244	22.461897	12.144472	23.748901
ENSMUSG00000017466	Timp2	11	-	118301069	118355740	1.364220	0.557065	1.089358
ENSMUSG00000076433	BC100451	11	-	118332360	118342500	0.000000	0.000000	0.000000
ENSMUSG00000033880	Lgals3bp	11	-	118392751	118402092	509.382233	271.599976	531.122375
ENSMUSG00000025575	Cant1	11	-	118406289	118419086	115.036591	54.519318	106.614250
ENSMUSG00000017446	C1qtnf1	11	+	118428203	118449963	0.240396	0.473642	0.926223
ENSMUSG00000086514	Gm11747	11	-	118444200	118454995	0.000000	0.000000	0.000000
ENSMUSG00000087036	Gm11748	11	-	118476470	118479458	3.220785	1.252048	2.448419
ENSMUSG00000033857	Engase	11	+	118476829	118489209	96.866219	53.366638	104.360161
ENSMUSG00000025576	Rbfox3	11	-	118489762	118911597	0.172288	0.152083	0.297403
ENSMUSG00000085059	Gm11750	11	+	118791372	118793828	0.000000	0.000000	0.000000
ENSMUSG00000077065	Gm25040	11	-	118852723	118852788	0.000000	0.000000	0.000000
ENSMUSG00000084887	Gm11749	11	-	118866257	118867220	0.000000	0.000000	0.000000
ENSMUSG00000046697	Enpp7	11	+	118988188	118992841	0.368386	0.151852	0.296951
ENSMUSG00000025577	Cbx2	11	+	119022962	119031270	16.437397	7.145223	13.972712
ENSMUSG00000025578	Cbx8	11	-	119036305	119040969	5.961633	2.499089	4.887047
ENSMUSG00000097614	Gm26508	11	+	119077573	119081865	0.000000	0.000000	0.000000
ENSMUSG00000039989	Cbx4	11	-	119077573	119086221	6.939668	2.727275	5.333272
ENSMUSG00000039976	Tbc1d16	11	-	119143045	119228499	4.188369	1.716350	3.356376
ENSMUSG00000097294	Gm26888	11	+	119151651	119156994	0.000000	0.000000	0.000000
ENSMUSG00000098704	Mir6934	11	-	119154076	119154137	0.000000	0.000000	0.000000
ENSMUSG00000085548	Gm11753	11	-	119183953	119184516	0.000000	0.000000	0.000000
ENSMUSG00000087404	Gm11752	11	+	119220160	119222473	0.000000	0.000000	0.000000
ENSMUSG00000039963	Ccdc40	11	+	119228572	119265236	0.000000	0.000000	0.000000
ENSMUSG00000025579	Gaa	11	+	119267887	119285454	34.294411	17.934376	35.071243
ENSMUSG00000025580	Eif4a3	11	-	119288363	119300089	168.812454	93.554802	182.949387
ENSMUSG00000013483	Card14	11	+	119307768	119345375	13.252382	5.964676	11.664115
ENSMUSG00000005043	Sgsh	11	-	119343425	119355536	12.866436	5.100782	9.974742
ENSMUSG00000039908	Slc26a11	11	+	119355557	119381079	4.861357	2.574066	5.033669
ENSMUSG00000088015	Mir1932	11	+	119390472	119390561	0.722222	0.280757	0.549028
ENSMUSG00000070327	Rnf213	11	+	119393100	119487418	36.675381	15.637861	30.580338
ENSMUSG00000109408	RP23-25M3.6	11	-	119448788	119491298	0.299033	0.764648	1.495293
ENSMUSG00000039850	Endov	11	+	119491347	119511437	11.345794	5.527636	10.809468
ENSMUSG00000025582	Nptx1	11	-	119538719	119547753	0.057504	0.022354	0.043714
ENSMUSG00000025583	Rptor	11	+	119602905	119899576	7.038788	7.969597	15.584800
ENSMUSG00000083870	Gm11761	11	-	119646186	119646630	0.000000	0.000000	0.000000
ENSMUSG00000088670	Gm23663	11	+	119746401	119746480	0.000000	0.000000	0.000000
ENSMUSG00000085081	Rptoros	11	-	119820812	119834365	1.691603	0.657594	1.285945
ENSMUSG00000025371	Chmp6	11	+	119913441	119919548	34.133816	30.871181	60.369583
ENSMUSG00000085207	Gm11767	11	-	119935803	119942698	0.000000	0.000000	0.000000
ENSMUSG00000086924	Gm11766	11	+	119938511	119942074	0.000000	0.000000	0.000000
ENSMUSG00000025372	Baiap2	11	+	119942763	120006782	1.315891	4.010199	7.842071
ENSMUSG00000039781	Cep131	11	-	120064430	120086827	7.362078	3.082099	6.027143
ENSMUSG00000093075	Gm25948	11	-	120068127	120068238	0.815383	0.316972	0.619849
ENSMUSG00000025377	Enthd2	11	-	120090531	120098731	11.138781	5.765285	11.274199
ENSMUSG00000078572	1810043H04Rik	11	+	120098928	120100705	84.793167	37.872799	74.061462
ENSMUSG00000061306	Slc38a10	11	-	120103960	120151346	19.958611	30.791609	60.213974
ENSMUSG00000085636	Gm11769	11	+	120150562	120152341	0.387652	0.150696	0.294690
ENSMUSG00000075389	2810410L24Rik	11	-	120185400	120189852	4.811427	4.800545	9.387620
ENSMUSG00000043993	2900052L18Rik	11	-	120229802	120231585	3.027708	1.176991	2.301644
ENSMUSG00000039741	Bahcc1	11	+	120232947	120292296	6.785914	3.042015	5.948757
ENSMUSG00000085501	Gm11772	11	-	120235234	120236122	2.214286	0.860781	1.683285
ENSMUSG00000104657	AL928567.1	11	+	120274487	120274624	0.001947	0.000757	0.001480
ENSMUSG00000062825	Actg1	11	-	120345690	120348542	1785.385620	1047.969238	2049.337402
ENSMUSG00000093264	Gm23419	11	-	120346736	120346819	0.072414	0.028150	0.055049
ENSMUSG00000098955	Mir6935	11	-	120347350	120347413	0.000578	0.000225	0.000439
ENSMUSG00000043644	0610009L18Rik	11	+	120348678	120351190	15.956381	6.202883	12.129935
ENSMUSG00000025380	Fscn2	11	+	120361534	120368168	0.000000	0.000000	0.000000
ENSMUSG00000025384	Faap100	11	-	120369055	120378764	21.431601	13.421850	26.246857
ENSMUSG00000039703	Nploc4	11	-	120380370	120437708	35.078201	16.072260	31.429817
ENSMUSG00000025386	Pde6g	11	-	120447605	120453500	0.107898	0.043193	0.084466
ENSMUSG00000039670	Oxld1	11	-	120456606	120458068	37.435421	14.913322	29.163477
ENSMUSG00000049957	Ccdc137	11	+	120458115	120464358	29.448069	18.573601	36.321266
ENSMUSG00000057594	Arl16	11	-	120464866	120467607	7.154632	5.124217	10.020568
ENSMUSG00000025793	Hgs	11	+	120467635	120483984	60.005516	24.069324	47.068329
ENSMUSG00000039640	Mrpl12	11	+	120484613	120489065	370.600128	168.408737	329.328674
ENSMUSG00000097658	Gm16755	11	-	120486339	120488582	1.464020	0.569123	1.112938
ENSMUSG00000086929	Gm11788	11	-	120489406	120492394	0.494488	0.192227	0.375906
ENSMUSG00000025792	Slc25a10	11	+	120491840	120499187	107.791443	73.138809	143.025269
ENSMUSG00000061111	Fam195b	11	-	120542888	120549727	67.412636	27.756638	54.278988
ENSMUSG00000025130	P4hb	11	-	120560298	120573253	491.227203	191.182907	373.864258
ENSMUSG00000025132	Arhgdia	11	-	120578104	120581624	407.803131	191.480423	374.446075
ENSMUSG00000102881	Gm3807	11	+	120581670	120582837	0.785959	0.305534	0.597481
ENSMUSG00000025134	Alyref	11	-	120592121	120598365	65.743111	30.499510	59.642765
ENSMUSG00000025135	Anapc11	11	+	120598421	120608198	19.064697	43.991798	86.027359
ENSMUSG00000044034	Npb	11	+	120608477	120609093	1.522140	0.591717	1.157121
ENSMUSG00000025137	Pcyt2	11	-	120610087	120617936	45.699036	50.516068	98.785774
ENSMUSG00000025138	Sirt7	11	-	120618372	120625240	21.886580	22.905441	44.792320
ENSMUSG00000098282	Mir6936	11	-	120624823	120624876	0.034309	0.013337	0.026081
ENSMUSG00000051510	Mafg	11	-	120625117	120633600	12.783422	9.750063	19.066559
ENSMUSG00000097062	Gm17586	11	+	120633768	120635125	3.103524	1.206464	2.359278
ENSMUSG00000025140	Pycr1	11	-	120635712	120643769	1.417027	1.304043	2.550097
ENSMUSG00000025142	Aspscr1	11	+	120672973	120709447	27.437281	36.359486	71.102135
ENSMUSG00000090758	Gm17178	11	-	120689146	120709447	0.000000	0.000000	0.000000
ENSMUSG00000025144	Stra13	11	-	120710942	120713738	102.148201	67.741058	132.469803
ENSMUSG00000025145	Lrrc45	11	+	120713925	120721128	30.974337	18.719168	36.605930
ENSMUSG00000018012	Rac3	11	+	120721470	120723969	4.156999	2.566616	5.019099
ENSMUSG00000039450	Dcxr	11	-	120725399	120727281	26.230204	14.250327	27.866968
ENSMUSG00000078249	Hmga1-rs1	11	+	120762794	120764419	112.423370	43.738728	85.532478
ENSMUSG00000083618	Gm11771	11	+	120765310	120767365	0.150273	0.058417	0.114237
ENSMUSG00000025158	Rfng	11	-	120780746	120784207	27.851032	11.789904	23.055532
