Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSMUSG00000089678	Agxt2	15	+	10358532	10410153	0.000000	0.000000	0.000000
ENSMUSG00000044224	Dnajc21	15	-	10446756	10470516	8.199288	14.273373	29.859425
ENSMUSG00000022247	Brix1	15	-	10474779	10485947	26.420542	20.106844	42.062851
ENSMUSG00000022248	Rad1	15	+	10486018	10499063	3.671689	11.415784	23.881441
ENSMUSG00000022246	Rai14	15	-	10568979	10714631	5.039537	3.872063	8.100228
ENSMUSG00000097058	4930556M19Rik	15	+	10714836	10790123	0.000000	0.000000	0.000000
ENSMUSG00000096971	4930556M19Rik	15	+	10717144	10722471	0.295110	0.217915	0.455871
ENSMUSG00000022244	Amacr	15	+	10981756	10996624	13.045437	9.633010	20.151939
ENSMUSG00000047497	Adamts12	15	+	11064790	11346867	0.048123	0.035535	0.074338
ENSMUSG00000022241	Tars	15	-	11383663	11399658	53.224960	39.302368	82.219254
ENSMUSG00000022205	Sub1	15	-	11981339	11996983	22.867176	20.067360	41.980251
ENSMUSG00000022201	Zfr	15	+	12117831	12185683	7.005082	22.939318	47.988293
ENSMUSG00000089250	Gm25713	15	-	12158333	12158441	0.000000	0.000000	0.000000
ENSMUSG00000084592	Mir1898	15	+	12171492	12171574	2.831325	2.090707	4.373689
ENSMUSG00000039458	Mtmr12	15	+	12205028	12272240	5.182386	9.730604	20.356102
ENSMUSG00000097221	1810049J17Rik	15	-	12321438	12321899	3.271071	2.415424	5.052987
ENSMUSG00000022200	Golph3	15	+	12321496	12351265	62.738400	46.327282	96.915138
ENSMUSG00000022197	Pdzd2	15	-	12359711	12739924	0.069381	0.224697	0.470060
ENSMUSG00000095516	Gm24135	15	-	12572430	12572530	0.000000	0.000000	0.000000
ENSMUSG00000078300	Gm2606	15	+	12574889	12575890	12.505444	9.234268	19.317783
ENSMUSG00000103130	F830212C03Rik	15	-	12633062	12635346	0.000000	0.000000	0.000000
ENSMUSG00000095842	Gm24302	15	+	12695124	12695224	0.000000	0.000000	0.000000
ENSMUSG00000022195	6030458C11Rik	15	-	12808177	12824657	12.187343	8.999376	18.826397
ENSMUSG00000022191	Drosha	15	+	12824815	12935290	15.461017	18.774431	39.275486
ENSMUSG00000104911	AC133189.1	15	+	12842096	12842235	0.007283	0.005378	0.011250
ENSMUSG00000025370	Cdh9	15	+	16778101	16857094	0.093197	0.068819	0.143966
ENSMUSG00000040420	Cdh18	15	+	22549022	23474418	0.000000	0.000000	0.000000
ENSMUSG00000021927	Gm5803	15	-	22713868	22714830	0.155763	0.115019	0.240615
ENSMUSG00000091194	Gm19840	15	+	22935487	22937241	0.000000	0.000000	0.000000
ENSMUSG00000094031	Gm24656	15	+	23154734	23154865	0.000000	0.000000	0.000000
ENSMUSG00000022272	Myo10	15	+	25622525	25813673	1.500297	8.107772	16.961191
ENSMUSG00000089639	Gm2862	15	+	25681798	25682125	0.475610	0.351200	0.734699
ENSMUSG00000022270	Fam134b	15	+	25843264	25973687	3.103657	20.418781	42.715412
ENSMUSG00000098719	Mir7212	15	+	25948227	25948287	0.000000	0.000000	0.000000
ENSMUSG00000052253	Zfp622	15	+	25984366	25998482	41.080719	30.334818	63.459442
ENSMUSG00000090544	Gm6576	15	+	27025386	27026207	0.581846	0.429647	0.898807
ENSMUSG00000022265	Ank	15	+	27466677	27594909	10.532565	8.022790	16.783411
ENSMUSG00000098416	Mir7117	15	+	27571494	27571558	0.000000	0.000000	0.000000
ENSMUSG00000046034	Otulin	15	-	27605919	27630693	28.987928	21.405264	44.779102
ENSMUSG00000056069	Fam105a	15	-	27655071	27681542	0.820141	0.605608	1.266913
ENSMUSG00000022263	Trio	15	-	27730652	28025848	4.234035	3.126496	6.540525
ENSMUSG00000039168	Dap	15	+	31224314	31274341	3.578059	27.695526	57.938122
ENSMUSG00000022236	Ropn1l	15	-	31441210	31453689	0.000000	0.000000	0.000000
ENSMUSG00000068964	Gm6361	15	-	31446380	31446817	0.000000	0.000000	0.000000
ENSMUSG00000039100	March6	15	-	31455899	31531037	25.973541	19.179379	40.122627
ENSMUSG00000022235	Cmbl	15	+	31568791	31590119	2.814731	22.657526	47.398796
ENSMUSG00000022234	Cct5	15	-	31590800	31601847	159.858139	178.420776	373.250336
ENSMUSG00000039065	Fam173b	15	+	31601852	31621227	4.231707	5.943195	12.432967
ENSMUSG00000096956	Snhg18	15	-	32240565	32244662	22.740915	16.792345	35.129028
ENSMUSG00000089317	Snord123	15	-	32241853	32241923	2.521127	1.861650	3.894511
ENSMUSG00000022231	Sema5a	15	+	32244813	32696341	16.710102	12.339071	25.812929
ENSMUSG00000022261	Sdc2	15	+	32920723	33034730	8.176701	6.037838	12.630958
ENSMUSG00000039007	Cpq	15	+	33083129	33594552	20.816952	15.371651	32.156986
ENSMUSG00000058101	1700084J12Rik	15	-	33403985	33405976	0.000000	0.000000	0.000000
ENSMUSG00000088062	Gm24476	15	-	33589606	33589736	1.000000	0.738420	1.544750
ENSMUSG00000038984	Tspyl5	15	-	33683876	33687883	0.469311	0.346549	0.724968
ENSMUSG00000022255	Mtdh	15	+	34082694	34142386	5.023242	28.587402	59.803902
ENSMUSG00000089072	Gm24500	15	-	34139253	34139376	0.758065	0.559770	1.171021
ENSMUSG00000022257	Laptm4b	15	+	34238026	34284295	34.666050	25.598101	53.550377
ENSMUSG00000022324	Matn2	15	+	34306680	34436242	0.581356	0.430006	0.899557
ENSMUSG00000094447	9430069I07Rik	15	-	34349176	34356421	0.000000	0.000000	0.000000
ENSMUSG00000058600	Rpl30	15	-	34440505	34443640	283.186829	752.453308	1574.107300
ENSMUSG00000065899	Gm24523	15	-	34440791	34440922	0.041308	0.030503	0.063811
ENSMUSG00000022323	Hrsp12	15	-	34484021	34495255	8.744228	20.448713	42.778030
ENSMUSG00000022325	Pop1	15	+	34495304	34530648	4.317914	6.034147	12.623238
ENSMUSG00000038879	Nipal2	15	-	34572799	34678706	4.132680	3.051653	6.383957
ENSMUSG00000022329	Stk3	15	-	34875496	35155806	7.098857	5.842463	12.222239
ENSMUSG00000022330	Osr2	15	+	35296098	35303304	20.378990	15.048252	31.480444
ENSMUSG00000037646	Vps13b	15	+	35371546	35931228	5.010553	3.699892	7.740052
ENSMUSG00000089133	Gm24771	15	+	35487400	35487536	0.000000	0.000000	0.000000
ENSMUSG00000076333	Mir599	15	-	35660831	35660918	0.000000	0.000000	0.000000
ENSMUSG00000077890	Mir875	15	-	35660970	35661047	0.000000	0.000000	0.000000
ENSMUSG00000014313	Cox6c	15	-	35925886	35938246	83.929817	376.587006	787.807556
ENSMUSG00000037627	Rgs22	15	-	36009479	36140400	0.000000	0.000000	0.000000
ENSMUSG00000088786	Gm25372	15	+	36028898	36029152	0.000000	0.000000	0.000000
ENSMUSG00000092230	Gm18889	15	-	36119998	36120926	0.000000	0.000000	0.000000
ENSMUSG00000048230	Fbxo43	15	-	36150060	36164884	0.000000	0.000000	0.000000
ENSMUSG00000045996	Polr2k	15	+	36174010	36177010	23.330395	20.296255	42.459095
ENSMUSG00000037617	Spag1	15	+	36179368	36235610	0.482433	0.373781	0.781937
ENSMUSG00000088201	Gm23754	15	+	36205260	36205322	0.000000	0.000000	0.000000
ENSMUSG00000022280	Rnf19a	15	-	36239934	36283147	5.260282	3.884297	8.125820
ENSMUSG00000098457	Mir8097	15	-	36240046	36240164	0.000276	0.000204	0.000426
ENSMUSG00000068579	Rpl7a-ps3	15	-	36308144	36308956	0.395655	0.292160	0.611188
ENSMUSG00000048307	Ankrd46	15	-	36477668	36496791	21.139919	15.610137	32.655891
ENSMUSG00000022283	Pabpc1	15	-	36595661	36608973	652.971985	991.586914	2074.367188
ENSMUSG00000022285	Ywhaz	15	-	36770770	36794547	103.308830	105.224220	220.125610
ENSMUSG00000072618	Gm10384	15	-	36870501	36879816	1.204790	0.889641	1.861099
ENSMUSG00000062397	Zfp706	15	-	36997031	37007402	65.088829	48.062885	100.545967
ENSMUSG00000089804	Gm16136	15	-	37231921	37233309	5.880404	5.092363	10.653054
ENSMUSG00000022286	Grhl2	15	+	37233036	37363569	4.804061	12.093076	25.298317
ENSMUSG00000089949	Gm16137	15	+	37242403	37243162	0.328313	0.242433	0.507161
ENSMUSG00000089811	Gm16138	15	-	37331989	37332666	0.079646	0.058812	0.123033
ENSMUSG00000051359	Ncald	15	-	37366175	37792570	0.729430	13.493786	28.228552
ENSMUSG00000101671	Gm28221	15	+	37367205	37368498	0.000000	0.000000	0.000000
ENSMUSG00000080408	Gm23654	15	-	37371322	37371447	0.000000	0.000000	0.000000
ENSMUSG00000086992	Gm15941	15	-	37421134	37433414	0.000000	0.000000	0.000000
ENSMUSG00000084316	Gm8668	15	+	37421248	37422694	0.000000	0.000000	0.000000
ENSMUSG00000022288	4930447A16Rik	15	+	37425554	37440644	0.000000	0.000000	0.000000
ENSMUSG00000084382	Gm3267	15	+	37492756	37493228	0.000000	0.000000	0.000000
ENSMUSG00000080425	Gm24833	15	-	37603415	37603534	0.000000	0.000000	0.000000
ENSMUSG00000086125	Gm15942	15	+	37700704	37720853	0.000000	0.000000	0.000000
ENSMUSG00000086313	Gm15940	15	-	37762832	37765401	0.000000	0.000000	0.000000
ENSMUSG00000022292	Rrm2b	15	-	37923952	37961318	0.966910	1.074960	2.248780
ENSMUSG00000085442	Gm3362	15	-	37943327	37943792	11.013443	8.132545	17.013016
ENSMUSG00000037487	Ubr5	15	-	37967328	38078853	20.168335	14.892700	31.155033
ENSMUSG00000065852	Gm22353	15	+	38058285	38058420	0.000000	0.000000	0.000000
ENSMUSG00000037465	Klf10	15	-	38294413	38300707	17.681444	13.056331	27.313410
ENSMUSG00000037458	Azin1	15	-	38487430	38519266	31.000645	30.904013	64.650169
ENSMUSG00000099110	Mir6951	15	-	38490473	38490547	0.000000	0.000000	0.000000
ENSMUSG00000102106	2310043O21Rik	15	-	38549344	38594934	0.000000	0.000000	0.000000
ENSMUSG00000022295	Atp6v1c1	15	+	38661904	38692443	21.015976	15.518615	32.464428
ENSMUSG00000097875	Gm26704	15	-	38726869	39006185	0.212132	0.156642	0.327691
ENSMUSG00000022296	Baalc	15	+	38933142	38949405	0.000000	0.000000	0.000000
ENSMUSG00000022297	Fzd6	15	+	39006280	39038186	7.182390	5.375419	11.245197
ENSMUSG00000022299	Slc25a32	15	-	39094191	39112716	15.517148	11.458171	23.970114
ENSMUSG00000022300	Dcaf13	15	+	39112865	39146856	34.362991	25.374315	53.082230
ENSMUSG00000084562	n-R5s39	15	-	39146380	39146487	0.000000	0.000000	0.000000
ENSMUSG00000098021	Gm9522	15	+	39180511	39181441	0.756176	0.558375	1.168103
ENSMUSG00000037386	Rims2	15	+	39198332	39681940	0.551526	0.428130	0.895634
ENSMUSG00000095297	Gm25381	15	-	39308470	39308578	0.000000	0.000000	0.000000
ENSMUSG00000022305	Lrp12	15	-	39870603	39943994	1.736226	1.427217	2.985690
ENSMUSG00000022307	Oxr1	15	+	41447482	41861048	0.460151	10.196425	21.330584
ENSMUSG00000097232	Gm26854	15	-	41758060	41788911	0.000000	0.000000	0.000000
ENSMUSG00000022336	Eif3e	15	-	43250040	43282736	219.367783	161.985535	338.868378
ENSMUSG00000022337	Emc2	15	+	43477229	43527777	29.020081	21.429005	44.828770
ENSMUSG00000038736	Nudcd1	15	-	44375227	44428307	12.704111	9.380968	19.624676
ENSMUSG00000022338	Eny2	15	+	44428111	44437685	38.587387	28.493694	59.607868
ENSMUSG00000094551	Gm22392	15	+	44432595	44432701	2.626168	1.939215	4.056773
ENSMUSG00000022339	Ebag9	15	+	44619641	44641024	16.748878	12.367705	25.872829
ENSMUSG00000022340	Sybu	15	-	44671859	44788063	0.165602	0.136380	0.285303
ENSMUSG00000097102	2310069G16Rik	15	+	44787782	44805827	0.000000	0.000000	0.000000
ENSMUSG00000096157	Gm5472	15	-	45978358	45980037	0.077976	0.057579	0.120453
ENSMUSG00000022312	Eif3h	15	-	51786558	51865481	337.496002	249.213776	521.346924
ENSMUSG00000022313	Utp23	15	+	51877429	51884614	2.419532	3.789174	7.926826
ENSMUSG00000022314	Rad21	15	-	51962605	51991760	136.631516	100.891426	211.061539
ENSMUSG00000057262	Gm10020	15	-	52477614	52478228	37.878082	27.969931	58.512169
ENSMUSG00000038622	Med30	15	+	52712445	52730431	28.752008	21.231056	44.414665
ENSMUSG00000061731	Ext1	15	-	53064038	53346159	6.450290	5.130372	10.732569
ENSMUSG00000058656	Samd12	15	-	53461621	53902537	0.016249	0.485488	1.015625
ENSMUSG00000077567	Gm23200	15	-	53613067	53613198	0.000000	0.000000	0.000000
ENSMUSG00000104794	Mir28c	15	-	53614205	53614279	0.000000	0.000000	0.000000
ENSMUSG00000072584	Gm7489	15	+	53884906	53886597	0.000000	0.000000	0.000000
ENSMUSG00000063727	Tnfrsf11b	15	-	54250619	54278484	0.556778	0.411136	0.860083
ENSMUSG00000024479	Mal2	15	+	54571366	54602846	43.556755	32.163174	67.284294
ENSMUSG00000037343	Taf2	15	-	55015129	55072152	11.226306	8.289727	17.341835
ENSMUSG00000022422	Dscc1	15	-	55076099	55090491	2.460149	4.779585	9.998734
ENSMUSG00000053749	Gm9920	15	-	55099917	55113677	0.288325	0.948186	1.983573
ENSMUSG00000022419	Deptor	15	+	55112317	55259271	8.596487	18.339636	38.365910
ENSMUSG00000022370	Mrpl13	15	-	55534094	55557748	10.014396	49.962540	104.519981
ENSMUSG00000022369	Mtbp	15	+	55557408	55626423	2.209545	4.888084	10.225710
ENSMUSG00000022367	Has2	15	-	56665627	56694539	0.000000	0.000000	0.000000
ENSMUSG00000086541	Has2os	15	+	56689944	56778399	0.067133	1.008396	2.109531
ENSMUSG00000071757	Zhx2	15	+	57694665	57839832	0.369910	4.450093	9.309448
ENSMUSG00000090002	Gm16006	15	-	57708114	57708927	0.000000	0.000000	0.000000
ENSMUSG00000047807	9330154K18Rik	15	-	57736563	57738666	0.000000	0.000000	0.000000
ENSMUSG00000022365	Derl1	15	-	57869502	57892418	36.593639	27.021471	56.528023
ENSMUSG00000022364	Tbc1d31	15	+	57912199	57970067	3.929235	7.006248	14.656838
ENSMUSG00000051225	Fam83a	15	+	57985419	58011009	0.000000	0.000000	0.000000
ENSMUSG00000101892	9130401M01Rik	15	-	58022259	58034325	8.395141	12.448539	26.041929
ENSMUSG00000022362	Gm29394	15	-	58028243	58076425	0.033781	0.450222	0.941850
ENSMUSG00000064597	Gm22299	15	-	58041516	58041651	0.000000	0.000000	0.000000
ENSMUSG00000022361	Zhx1	15	-	58047003	58076541	2.205837	5.895138	12.332435
ENSMUSG00000022360	Atad2	15	-	58094047	58135082	17.113056	12.636621	26.435392
ENSMUSG00000022359	Wdyhv1	15	+	58141436	58158652	15.983358	11.802429	24.690292
ENSMUSG00000089504	Gm23475	15	-	58143208	58143269	0.000000	0.000000	0.000000
ENSMUSG00000080461	Gm22488	15	+	58146616	58146742	0.000000	0.000000	0.000000
ENSMUSG00000022358	Fbxo32	15	-	58175879	58214892	2.216696	1.636853	3.424241
ENSMUSG00000086801	Gm15943	15	+	58214475	58324053	0.000000	0.000000	0.000000
ENSMUSG00000022357	Klhl38	15	-	58314573	58324169	0.000000	0.000000	0.000000
ENSMUSG00000055114	Anxa13	15	-	58341874	58364148	54.159935	39.992771	83.663559
ENSMUSG00000037119	D15Ertd621e	15	+	58415468	58457801	36.068314	26.633562	55.716522
ENSMUSG00000037106	Fer1l6	15	+	58510048	58665092	0.069394	0.085938	0.179780
ENSMUSG00000084485	Gm23789	15	+	58565614	58565914	0.000000	0.000000	0.000000
ENSMUSG00000093677	Gm20712	15	-	58780461	58781951	0.124748	0.092116	0.192704
ENSMUSG00000062373	Tmem65	15	-	58782269	58823530	7.791166	5.753152	12.035403
ENSMUSG00000065049	Gm24041	15	-	58819323	58819478	0.000000	0.000000	0.000000
ENSMUSG00000037085	Trmt12	15	+	58872649	58876781	2.375756	1.754305	3.669949
ENSMUSG00000037075	Rnf139	15	+	58889229	58902390	8.104416	5.984462	12.519297
ENSMUSG00000050891	Tatdn1	15	-	58890153	58933730	7.768506	5.736419	12.000400
ENSMUSG00000022354	Ndufb9	15	+	58933810	58939489	233.539169	172.449966	360.759613
ENSMUSG00000022353	Mtss1	15	-	58941244	59082026	15.211581	11.232534	23.498089
ENSMUSG00000022351	Sqle	15	+	59315077	59331192	7.406510	10.945218	22.897036
ENSMUSG00000022350	E430025E21Rik	15	-	59331998	59374167	17.655010	13.036810	27.272575
ENSMUSG00000059586	Nsmce2	15	+	59374198	59601683	7.815148	16.423138	34.356659
ENSMUSG00000032501	Trib1	15	+	59648350	59656550	13.211441	14.794787	30.950205
ENSMUSG00000072568	Fam84b	15	-	60818994	60853778	17.332182	13.628659	28.510702
ENSMUSG00000097493	9930014A18Rik	15	+	60822271	60831793	1.888045	3.047419	6.375100
ENSMUSG00000022346	Myc	15	+	61985341	61990374	75.793762	81.640762	170.789764
ENSMUSG00000097039	Pvt1	15	+	62037986	62378096	0.011987	0.688802	1.440951
ENSMUSG00000098998	Gm27913	15	+	62038029	62038201	0.056804	0.041945	0.087748
ENSMUSG00000098308	Gm27782	15	+	62080245	62080443	0.000000	0.000000	0.000000
ENSMUSG00000099295	Gm27718	15	+	62107187	62107272	0.062583	0.046213	0.096675
ENSMUSG00000098595	Gm27957	15	+	62175422	62175548	0.000000	0.000000	0.000000
ENSMUSG00000101167	H2afy3	15	-	62218221	62219332	0.000000	0.000000	0.000000
ENSMUSG00000079025	Gsdmc	15	-	63775968	63808759	0.000000	0.000000	0.000000
ENSMUSG00000056293	Gsdmc2	15	-	63824346	63845177	1.981368	2.145927	4.489209
ENSMUSG00000055827	Gsdmc3	15	-	63857724	63878558	0.602020	0.474941	0.993562
ENSMUSG00000093867	Gsdmcl2	15	+	63880707	63890512	0.212913	0.261210	0.546443
ENSMUSG00000055748	Gsdmc4	15	-	63891264	63912297	5.010300	3.724230	7.790967
ENSMUSG00000022378	Fam49b	15	-	63929097	64060448	12.479409	15.399354	32.214943
ENSMUSG00000065936	Gm25628	15	+	64025948	64026052	0.000000	0.000000	0.000000
ENSMUSG00000022377	Asap1	15	-	64086857	64382919	0.222933	1.435982	3.004026
ENSMUSG00000093695	Gm20717	15	+	64098317	64100886	0.000000	0.000000	0.000000
ENSMUSG00000022376	Adcy8	15	-	64699042	64922296	0.493839	0.364661	0.762858
ENSMUSG00000094296	Gm21798	15	+	64817694	64937996	0.000000	0.000000	0.000000
ENSMUSG00000015002	Efr3a	15	+	65787034	65873816	10.014402	16.925379	35.407333
ENSMUSG00000092495	Gm20405	15	+	65857869	65858356	0.000000	0.000000	0.000000
ENSMUSG00000072511	Hhla1	15	-	65922443	65976804	0.000000	0.000000	0.000000
ENSMUSG00000092454	Gm2991	15	-	65928454	65928933	0.585417	0.432284	0.904323
ENSMUSG00000036944	Tmem71	15	-	66526212	66561046	0.153531	0.113370	0.237167
ENSMUSG00000072501	Phf20l1	15	+	66577572	66645255	9.281184	6.853411	14.337109
ENSMUSG00000005125	Ndrg1	15	-	66929321	66969640	12.096468	20.434753	42.748825
ENSMUSG00000091479	Gm17035	15	+	66929607	66931107	0.000000	0.000000	0.000000
ENSMUSG00000091412	Gm2895	15	+	66969323	67013039	0.000000	0.000000	0.000000
ENSMUSG00000013846	St3gal1	15	-	67102875	67113992	1.196991	0.883882	1.849052
ENSMUSG00000022335	Zfat	15	-	68083766	68258856	0.693348	0.867322	1.814409
ENSMUSG00000068397	Gm10240	15	+	68309819	68310301	2.493891	1.841539	3.852438
ENSMUSG00000096967	Gm26621	15	-	68334715	68337430	0.579897	0.428207	0.895796
ENSMUSG00000065476	Mir30b	15	-	68337415	68337510	0.000000	0.000000	0.000000
ENSMUSG00000022332	Khdrbs3	15	+	68928420	69093512	9.985162	7.373242	15.424579
ENSMUSG00000047921	Trappc9	15	-	72589621	73061204	0.340379	6.850570	14.331164
ENSMUSG00000088364	Gm28020	15	-	72721321	72721387	0.000000	0.000000	0.000000
ENSMUSG00000106847	Peg13	15	-	72805600	72810324	0.515132	0.380384	0.795750
ENSMUSG00000096173	Gm3150	15	+	72913357	72913560	0.000000	0.000000	0.000000
ENSMUSG00000068391	Chrac1	15	+	73090392	73097554	14.060774	24.151815	50.524799
ENSMUSG00000036698	Ago2	15	-	73095844	73184840	8.593907	6.345912	13.275437
ENSMUSG00000022607	Ptk2	15	-	73205105	73423191	14.875374	12.589275	26.336346
ENSMUSG00000065612	Mir151	15	-	73254815	73254882	0.000000	0.000000	0.000000
ENSMUSG00000088005	Gm24787	15	+	73349799	73349921	0.000000	0.000000	0.000000
ENSMUSG00000036661	Dennd3	15	+	73512560	73572242	1.728958	2.443516	5.111755
ENSMUSG00000079020	Slc45a4	15	-	73577424	73645762	4.208087	3.749186	7.843173
ENSMUSG00000045281	Gpr20	15	-	73694604	73707505	0.000000	0.000000	0.000000
ENSMUSG00000059895	Ptp4a3	15	+	73723145	73758766	0.479572	2.938048	6.146299
ENSMUSG00000084493	Gm22106	15	+	73729164	73729290	0.000000	0.000000	0.000000
ENSMUSG00000072487	Mroh5	15	-	73761410	73839699	0.000000	0.000000	0.000000
ENSMUSG00000083380	Gm3244	15	-	73809507	73809896	0.430342	0.317773	0.664771
ENSMUSG00000086361	Gm6569	15	+	73834561	73839908	0.000000	0.000000	0.000000
ENSMUSG00000075609	Gm7935	15	-	74080234	74081511	0.938967	0.693352	1.450469
ENSMUSG00000082585	Gm15387	15	-	74093686	74094333	15.021326	11.092046	23.204193
ENSMUSG00000034730	Adgrb1	15	+	74516195	74589465	0.077336	0.087026	0.182057
ENSMUSG00000093340	Gm26117	15	+	74563821	74563915	0.000000	0.000000	0.000000
ENSMUSG00000046380	Jrk	15	-	74702301	74709535	1.027166	0.758480	1.586715
ENSMUSG00000044276	4933427E11Rik	15	+	74709161	74710374	0.000000	0.000000	0.000000
ENSMUSG00000056665	Them6	15	+	74721204	74724639	3.613789	2.668494	5.582400
ENSMUSG00000022596	Slurp1	15	-	74724318	74728034	0.000000	0.000000	0.000000
ENSMUSG00000022594	Lynx1	15	-	74747852	74753046	0.064350	0.075348	0.157625
ENSMUSG00000063522	2010109I03Rik	15	-	74876987	74897021	0.380073	0.381433	0.797945
ENSMUSG00000022587	Ly6e	15	+	74955051	74959905	55.891266	159.905228	334.516449
ENSMUSG00000075602	Ly6a	15	-	74994877	74998031	1.018257	1.106277	2.314295
ENSMUSG00000101082	Gm28069	15	+	75025294	75025507	0.948598	0.700464	1.465347
ENSMUSG00000022584	Ly6c2	15	-	75108158	75111970	0.101386	0.321757	0.673105
ENSMUSG00000047728	BC025446	15	+	75216376	75222661	10.331406	9.266942	19.386135
ENSMUSG00000047003	Zfp41	15	+	75616679	75625300	3.033286	3.535655	7.396473
ENSMUSG00000099034	2810039B14Rik	15	+	75642129	75653643	0.890342	2.616269	5.473148
ENSMUSG00000000934	Top1mt	15	-	75657035	75678800	15.105886	11.154487	23.334818
ENSMUSG00000085523	Gm15945	15	+	75661407	75663529	0.000000	0.000000	0.000000
ENSMUSG00000047591	Mafa	15	-	75746843	75747922	0.022222	0.016409	0.034327
ENSMUSG00000075600	Zc3h3	15	-	75754432	75841915	9.799108	7.235856	15.137172
ENSMUSG00000077416	Gm23747	15	+	75759859	75759989	0.000000	0.000000	0.000000
ENSMUSG00000022575	Gsdmd	15	+	75862339	75867404	21.007601	15.512431	32.451488
ENSMUSG00000098678	Mroh6	15	-	75884137	75888770	0.932310	0.688436	1.440186
ENSMUSG00000022574	Naprt	15	-	75890964	75894481	49.043652	36.214809	75.760178
ENSMUSG00000055762	Eef1d	15	-	75894796	75909556	27.808208	149.647186	313.056946
ENSMUSG00000103906	Tigd5	15	+	75909735	75914535	0.394918	0.291615	0.610050
ENSMUSG00000022571	Pycrl	15	-	75916463	75921560	83.442535	61.615627	128.897858
ENSMUSG00000022570	Tsta3	15	-	75924684	75929730	69.257820	51.141354	106.986023
ENSMUSG00000050846	Zfp623	15	+	75940952	75949377	12.125051	8.953379	18.730173
ENSMUSG00000034429	Zfp707	15	+	75969123	75975868	1.870563	4.602774	9.628851
ENSMUSG00000098176	Ccdc166	15	-	75979872	75982455	4.955495	3.659236	7.655001
ENSMUSG00000063704	Mapk15	15	+	75993769	75999152	0.190511	0.198290	0.414816
ENSMUSG00000046761	Fam83h	15	-	76001093	76014336	14.779339	11.137209	23.298674
ENSMUSG00000102018	K230010J24Rik	15	+	76009888	76046981	0.188385	1.082935	2.265464
ENSMUSG00000089396	Gm23027	15	+	76036459	76036616	0.778481	0.574846	1.202559
ENSMUSG00000022568	Scrib	15	-	76047158	76069784	25.688606	20.961992	43.851791
ENSMUSG00000098451	Mir6952	15	-	76064828	76064888	0.000000	0.000000	0.000000
ENSMUSG00000002524	Puf60	15	-	76070184	76080946	92.594406	69.883339	146.193634
ENSMUSG00000075590	Nrbp2	15	-	76085595	76090013	9.908417	7.316572	15.306026
ENSMUSG00000044361	BC024139	15	-	76119517	76126596	0.611691	0.772309	1.615645
ENSMUSG00000022565	Plec	15	-	76170974	76232574	3.482676	4.306148	9.008319
ENSMUSG00000088128	Gm25720	15	-	76214101	76214205	0.000000	0.000000	0.000000
ENSMUSG00000087899	Mir1942	15	-	76215611	76215673	0.000000	0.000000	0.000000
ENSMUSG00000063268	Parp10	15	-	76231174	76243441	11.480892	11.841830	24.772717
ENSMUSG00000022564	Grina	15	+	76246807	76249904	13.551388	10.006614	20.933506
ENSMUSG00000098625	Mir6953	15	+	76248191	76248258	1.000000	0.738420	1.544750
ENSMUSG00000071724	Smpd5	15	+	76294434	76296896	0.572508	0.478407	1.000813
ENSMUSG00000022562	Oplah	15	-	76296597	76328015	2.668451	4.301727	8.999071
ENSMUSG00000034259	Exosc4	15	+	76327397	76330677	17.968775	14.369284	30.060064
ENSMUSG00000022561	Gpaa1	15	+	76331231	76334907	30.115601	32.586487	68.169853
ENSMUSG00000063875	Rps6-ps1	15	+	76337616	76338365	5.047100	3.726879	7.796507
ENSMUSG00000022551	Cyc1	15	+	76343523	76345934	331.478638	244.770416	512.051575
ENSMUSG00000022552	Sharpin	15	-	76347040	76351111	13.235901	22.976595	48.066277
ENSMUSG00000022553	Maf1	15	+	76351294	76354380	58.617325	65.870796	137.799530
ENSMUSG00000109179	WDR97	15	+	76354472	76363795	1.128880	0.833587	1.743837
ENSMUSG00000022554	Hgh1	15	+	76368898	76371403	19.024502	14.048071	29.388100
ENSMUSG00000022558	Mroh1	15	+	76380261	76453038	2.327138	8.918495	18.657196
ENSMUSG00000099260	Mir6954	15	+	76433214	76433273	0.055297	0.040832	0.085420
ENSMUSG00000022557	Bop1	15	-	76452996	76477269	32.939957	24.323519	50.883995
ENSMUSG00000034161	Scx	15	+	76457438	76459468	1.056338	0.780021	1.631778
ENSMUSG00000022556	Hsf1	15	+	76477445	76500972	33.495541	24.733772	51.742233
ENSMUSG00000022555	Dgat1	15	-	76502015	76511951	63.798519	85.990280	179.888809
ENSMUSG00000022559	Fbxl6	15	-	76535730	76538746	35.463493	26.186947	54.782227
ENSMUSG00000022560	Slc52a2	15	+	76538943	76542130	16.555925	12.225224	25.574764
ENSMUSG00000022550	Adck5	15	+	76576358	76595816	46.675167	66.520241	139.158127
ENSMUSG00000034022	Cpsf1	15	-	76595809	76607591	47.596416	35.146141	73.524559
ENSMUSG00000063354	Slc39a4	15	-	76612385	76616852	33.742805	24.916359	52.124195
ENSMUSG00000059323	Tonsl	15	-	76622088	76639958	23.333363	74.811653	156.503494
ENSMUSG00000053929	Cyhr1	15	-	76643395	76660117	16.195850	35.076649	73.379189
ENSMUSG00000004187	Kifc2	15	+	76660641	76668196	3.074133	2.270001	4.748767
ENSMUSG00000033819	Ppp1r16a	15	+	76671615	76694919	13.935787	18.818661	39.368015
